Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	917.2426667	917.9146667	1500	6500	BTF
2	Spectrogram 1	1	919.7813333	920.4533333	1500	6500	BTF
3	Spectrogram 1	1	954.02951147	954.70151147	1500	6500	BTF
4	Spectrogram 1	1	955.448210657	956.120210657	1500	6500	BTF
5	Spectrogram 1	1	956.647397649	957.319397649	1500	6500	BTF
6	Spectrogram 1	1	957.948210964	958.620210964	1500	6500	BTF
7	Spectrogram 1	1	961.525446736	962.197446736	1500	6500	BTF
8	Spectrogram 1	1	963.082357612	963.754357612	1500	6500	BTF
9	Spectrogram 1	1	965.370975498	966.042975498	1500	6500	BTF
10	Spectrogram 1	1	966.732764423	967.404764423	1500	6500	BTF
11	Spectrogram 1	1	968.273414829	968.945414829	1500	6500	BTF
12	Spectrogram 1	1	970.045772859	970.717772859	1500	6500	BTF
13	Spectrogram 1	1	977.151464223	977.823464223	1500	6500	BTF
14	Spectrogram 1	1	978.647399489	979.319399489	1500	6500	BTF
15	Spectrogram 1	1	979.700245018	980.372245018	1500	6500	BTF
16	Spectrogram 1	1	990.887236985	991.559236985	1500	6500	BTF
17	Spectrogram 1	1	1008.820355898	1009.492355898	1500	6500	BTF
18	Spectrogram 1	1	1150.814316016	1151.486316016	1500	6500	BTF
19	Spectrogram 1	1	1151.480982683	1152.152982683	1500	6500	BTF
20	Spectrogram 1	1	1155.354966729	1156.026966729	1500	6500	BTF
21	Spectrogram 1	1	1173.093333	1173.765333	1500	6500	BTF
22	Spectrogram 1	1	1205.904	1206.576	1500	6500	BTF
23	Spectrogram 1	1	1344.613333	1345.285333	1500	6500	BTF
24	Spectrogram 1	1	1372.944	1373.616	1500	6500	BTF
25	Spectrogram 1	1	1374.41772231	1375.08972231	1500	6500	BTF
26	Spectrogram 1	1	1616.997333	1617.669333	1500	6500	BTF
27	Spectrogram 1	1	1619.35101458	1620.02301458	1500	6500	BTF
28	Spectrogram 1	1	1621.264	1621.936	1500	6500	BTF
29	Spectrogram 1	1	1623.098667	1623.770667	1500	6500	BTF
30	Spectrogram 1	1	1625.078657163	1625.750657163	1500	6500	BTF
31	Spectrogram 1	1	1625.573333	1626.245333	1500	6500	BTF
32	Spectrogram 1	1	1635.696544262	1636.368544262	1500	6500	BTF
33	Spectrogram 1	1	1636.720934506	1637.392934506	1500	6500	BTF
34	Spectrogram 1	1	1637.37134101	1638.04334101	1500	6500	BTF
35	Spectrogram 1	1	1637.669333	1638.341333	1500	6500	BTF
36	Spectrogram 1	1	1639.948577089	1640.620577089	1500	6500	BTF
37	Spectrogram 1	1	1680.249730723	1680.921730723	1500	6500	BTF
