Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	330.512451228	331.184451228	1500	6500	BTF
2	Spectrogram 1	1	332.348516802	333.020516802	1500	6500	BTF
3	Spectrogram 1	1	344.041267304	344.713267304	1500	6500	BTF
5	Spectrogram 1	1	334.381302847	335.053302847	1500	6500	BTF
6	Spectrogram 1	1	360.19456221	360.86656221	1500	6500	BTF
7	Spectrogram 1	1	362.708223412	363.380223412	1500	6500	BTF
8	Spectrogram 1	1	367.178168768	367.850168768	1500	6500	BTF
9	Spectrogram 1	1	903.939994678	904.611994678	1500	6500	BTF
10	Spectrogram 1	1	908.038355334	908.710355334	1500	6500	BTF
12	Spectrogram 1	1	912.366224186	913.038224186	1500	6500	BTF
13	Spectrogram 1	1	1011.268831057	1011.940831057	1500	6500	BTF
14	Spectrogram 1	1	1012.624022313	1013.296022313	1500	6500	BTF
15	Spectrogram 1	1	1110.045641869	1110.717641869	1500	6500	BTF
16	Spectrogram 1	1	1110.766953345	1111.438953345	1500	6500	BTF
17	Spectrogram 1	1	1118.460942416	1119.132942416	1500	6500	BTF
18	Spectrogram 1	1	1121.2368987	1121.9088987	1500	6500	BTF
