Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	845.644677282	846.316677282	1500	6500	BTF
2	Spectrogram 1	1	846.792218266	847.464218266	1500	6500	BTF
3	Spectrogram 1	1	850.07090679	850.74290679	1500	6500	BTF
4	Spectrogram 1	1	847.950688211	848.622688211	1500	6500	BTF
5	Spectrogram 1	1	857.990220978	858.662220978	1500	6500	BTF
6	Spectrogram 1	1	859.640494202	860.312494202	1500	6500	BTF
7	Spectrogram 1	1	865.624545377	866.296545377	1500	6500	BTF
8	Spectrogram 1	1	867.32946341	868.00146341	1500	6500	BTF
9	Spectrogram 1	1	869.362250295	870.034250295	1500	6500	BTF
10	Spectrogram 1	1	871.51525576	872.18725576	1500	6500	BTF
11	Spectrogram 1	1	874.200433216	874.872433216	1500	6500	BTF
12	Spectrogram 1	1	876.16764633	876.83964633	1500	6500	BTF
13	Spectrogram 1	1	877.500979664	878.172979664	1500	6500	BTF
14	Spectrogram 1	1	880.819200956	881.491200956	1500	6500	BTF
15	Spectrogram 1	1	884.272752868	884.944752868	1500	6500	BTF
16	Spectrogram 1	1	886.054173633	886.726173633	1500	6500	BTF
17	Spectrogram 1	1	889.044526073	889.716526073	1500	6500	BTF
18	Spectrogram 1	1	894.126493286	894.798493286	1500	6500	BTF
19	Spectrogram 1	1	899.08405884	899.75605884	1500	6500	BTF
20	Spectrogram 1	1	903.073129878	903.745129878	1500	6500	BTF
21	Spectrogram 1	1	907.309383957	907.981383957	1500	6500	BTF
22	Spectrogram 1	1	912.282061553	912.954061553	1500	6500	BTF
23	Spectrogram 1	1	921.749105229	922.421105229	1500	6500	BTF
24	Spectrogram 1	1	927.650744573	928.322744573	1500	6500	BTF
25	Spectrogram 1	1	939.950062072	940.622062072	1500	6500	BTF
26	Spectrogram 1	1	930.150126327	930.822126327	1500	6500	BTF
27	Spectrogram 1	1	1473.681909327	1474.353909327	1500	6500	BTF
28	Spectrogram 1	1	1476.075351949	1476.747351949	1500	6500	BTF
30	Spectrogram 1	1	1477.539832824	1478.211832824	1500	6500	BTF
31	Spectrogram 1	1	1482.064422988	1482.736422988	1500	6500	BTF
32	Spectrogram 1	1	1486.072841599	1486.744841599	1500	6500	BTF
33	Spectrogram 1	1	1530.444381171	1531.116381171	1500	6500	BTF
34	Spectrogram 1	1	1532.947113412	1533.619113412	1500	6500	BTF
35	Spectrogram 1	1	1530.903397565	1531.575397565	1500	6500	BTF
36	Spectrogram 1	1	1577.246508358	1577.918508358	1500	6500	BTF
37	Spectrogram 1	1	1577.782027484	1578.454027484	1500	6500	BTF
38	Spectrogram 1	1	1580.50333896	1581.17533896	1500	6500	BTF
