Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	1664.273581509	1664.945581509	1500	6500	BTF
2	Spectrogram 1	1	1665.571395717	1666.243395717	1500	6500	BTF
3	Spectrogram 1	1	1666.817297356	1667.489297356	1500	6500	BTF
4	Spectrogram 1	1	1668.5477163	1669.2197163	1500	6500	BTF
5	Spectrogram 1	1	1670.174310107	1670.846310107	1500	6500	BTF
6	Spectrogram 1	1	1672.21620446	1672.88820446	1500	6500	BTF
7	Spectrogram 1	1	1675.348262748	1676.020262748	1500	6500	BTF
8	Spectrogram 1	1	1678.791796446	1679.463796446	1500	6500	BTF
9	Spectrogram 1	1	1716.899592709	1717.571592709	1500	6500	BTF
11	Spectrogram 1	1	1719.702871398	1720.374871398	1500	6500	BTF
12	Spectrogram 1	1	1721.15642331	1721.82842331	1500	6500	BTF
13	Spectrogram 1	1	1722.956059011	1723.628059011	1500	6500	BTF
15	Spectrogram 1	1	1736.333890971	1737.005890971	1500	6500	BTF
16	Spectrogram 1	1	1737.943180589	1738.615180589	1500	6500	BTF
17	Spectrogram 1	1	1750.98052516	1751.65252516	1500	6500	BTF
18	Spectrogram 1	1	1730.569901535	1731.241901535	1500	6500	BTF
19	Spectrogram 1	1	1722.125457091	1722.797457091	1500	6500	BTF
20	Spectrogram 1	1	1733.89569296	1734.56769296	1500	6500	BTF
21	Spectrogram 1	1	1748.715369042	1749.387369042	1500	6500	BTF
