Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	2.104801457	2.776801457	1500	6500	BTF
2	Spectrogram 1	1	3.880757741	4.552757741	1500	6500	BTF
3	Spectrogram 1	1	1.622105647	2.294105647	1500	6500	BTF
4	Spectrogram 1	1	115.933763073	116.605763073	1500	6500	BTF
5	Spectrogram 1	1	118.183307699	118.855307699	1500	6500	BTF
6	Spectrogram 1	1	139.28205988	139.95405988	1500	6500	BTF
7	Spectrogram 1	1	141.631786656	142.303786656	1500	6500	BTF
8	Spectrogram 1	1	150.554798882	151.226798882	1500	6500	BTF
9	Spectrogram 1	1	179.617739237	180.289739237	1500	6500	BTF
10	Spectrogram 1	1	181.15690135	181.82890135	1500	6500	BTF
11	Spectrogram 1	1	199.630815558	200.302815558	1500	6500	BTF
12	Spectrogram 1	1	200.587099711	201.259099711	1500	6500	BTF
13	Spectrogram 1	1	198.829358363	199.501358363	1500	6500	BTF
14	Spectrogram 1	1	399.321662235	399.993662235	1500	6500	BTF
15	Spectrogram 1	1	400.359913601	401.031913601	1500	6500	BTF
16	Spectrogram 1	1	401.024758774	401.696758774	1500	6500	BTF
17	Spectrogram 1	1	402.691425441	403.363425441	1500	6500	BTF
18	Spectrogram 1	1	403.201443656	403.873443656	1500	6500	BTF
19	Spectrogram 1	1	404.922755131	405.594755131	1500	6500	BTF
20	Spectrogram 1	1	406.106725987	406.778725987	1500	6500	BTF
21	Spectrogram 1	1	406.908183182	407.580183182	1500	6500	BTF
22	Spectrogram 1	1	439.765078527	440.437078527	1500	6500	BTF
23	Spectrogram 1	1	477.991642674	478.663642674	1500	6500	BTF
24	Spectrogram 1	1	480.596378558	481.268378558	1500	6500	BTF
25	Spectrogram 1	1	482.472516991	483.144516991	1500	6500	BTF
26	Spectrogram 1	1	486.625522456	487.297522456	1500	6500	BTF
27	Spectrogram 1	1	483.100932292	483.772932292	1500	6500	BTF
28	Spectrogram 1	1	487.680260213	488.352260213	1500	6500	BTF
29	Spectrogram 1	1	488.736726515	489.408726515	1500	6500	BTF
30	Spectrogram 1	1	489.592828519	490.264828519	1500	6500	BTF
31	Spectrogram 1	1	490.448930523	491.120930523	1500	6500	BTF
32	Spectrogram 1	1	491.295925058	491.967925058	1500	6500	BTF
34	Spectrogram 1	1	498.844575542	499.516575542	1500	6500	BTF
35	Spectrogram 1	1	1277.835549835	1278.507549835	1500	6500	BTF
36	Spectrogram 1	1	1279.912052567	1280.584052567	1500	6500	BTF
37	Spectrogram 1	1	1282.32553162	1282.99753162	1500	6500	BTF
38	Spectrogram 1	1	1316.035566828	1316.707566828	1500	6500	BTF
39	Spectrogram 1	1	1364.15804239	1364.83004239	1500	6500	BTF
40	Spectrogram 1	1	1365.842923992	1366.514923992	1500	6500	BTF
41	Spectrogram 1	1	1369.586093391	1370.258093391	1500	6500	BTF
42	Spectrogram 1	1	1372.536913063	1373.208913063	1500	6500	BTF
43	Spectrogram 1	1	1376.087960948	1376.759960948	1500	6500	BTF
44	Spectrogram 1	1	1406.219914454	1406.891914454	1500	6500	BTF
45	Spectrogram 1	1	1407.895688589	1408.567688589	1500	6500	BTF
46	Spectrogram 1	1	1409.790041958	1410.462041958	1500	6500	BTF
47	Spectrogram 1	1	1412.331025565	1413.003025565	1500	6500	BTF
48	Spectrogram 1	1	1416.555162229	1417.227162229	1500	6500	BTF
49	Spectrogram 1	1	1424.096145836	1424.768145836	1500	6500	BTF
51	Spectrogram 1	1	1430.260173211	1430.932173211	1500	6500	BTF
52	Spectrogram 1	1	1433.547969204	1434.219969204	1500	6500	BTF
53	Spectrogram 1	1	1418.595235089	1419.267235089	1500	6500	BTF
54	Spectrogram 1	1	1427.915000169	1428.587000169	1500	6500	BTF
55	Spectrogram 1	1	1465.682769154	1466.354769154	1500	6500	BTF
56	Spectrogram 1	1	1468.205537825	1468.877537825	1500	6500	BTF
57	Spectrogram 1	1	1469.608087916	1470.280087916	1500	6500	BTF
58	Spectrogram 1	1	1470.40954511	1471.08154511	1500	6500	BTF
59	Spectrogram 1	1	1477.530432546	1478.202432546	1500	6500	BTF
