Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	135.230676082	135.902676082	1500	6500	
2	Spectrogram 1	1	136.469291747	137.141291747	1500	6500	BTF
3	Spectrogram 1	1	443.993233502	444.665233502	1500	6500	BTF
4	Spectrogram 1	1	445.905801808	446.577801808	1500	6500	BTF
5	Spectrogram 1	1	447.153524941	447.825524941	1500	6500	BTF
6	Spectrogram 1	1	448.783761735	449.455761735	1500	6500	BTF
7	Spectrogram 1	1	450.796512191	451.468512191	1500	6500	BTF
8	Spectrogram 1	1	451.953160643	452.625160643	1500	6500	BTF
9	Spectrogram 1	1	453.320050532	453.992050532	1500	6500	BTF
10	Spectrogram 1	1	454.859212645	455.531212645	1500	6500	BTF
11	Spectrogram 1	1	457.636990423	458.308990423	1500	6500	BTF
12	Spectrogram 1	1	459.567773665	460.239773665	1500	6500	BTF
14	Spectrogram 1	1	468.541837342	469.213837342	1500	6500	BTF
15	Spectrogram 1	1	470.19939654	470.87139654	1500	6500	BTF
16	Spectrogram 1	1	471.328722588	472.000722588	1500	6500	BTF
17	Spectrogram 1	1	473.11378634	473.78578634	1500	6500	BTF
18	Spectrogram 1	1	477.39506603	478.06706603	1500	6500	BTF
19	Spectrogram 1	1	486.119122772	486.791122772	1500	6500	BTF
20	Spectrogram 1	1	499.415128513	500.087128513	1500	6500	BTF
21	Spectrogram 1	1	493.287470698	493.959470698	1500	6500	BTF
22	Spectrogram 1	1	511.108220705	511.780220705	1500	6500	BTF
23	Spectrogram 1	1	512.5380932	513.2100932	1500	6500	BTF
24	Spectrogram 1	1	509.350479357	510.022479357	1500	6500	BTF
25	Spectrogram 1	1	514.653462868	515.325462868	1500	6500	BTF
26	Spectrogram 1	1	516.87568509	517.54768509	1500	6500	BTF
27	Spectrogram 1	1	519.684889726	520.356889726	1500	6500	BTF
28	Spectrogram 1	1	524.329698469	525.001698469	1500	6500	BTF
29	Spectrogram 1	1	865.117704356	865.789704356	1500	6500	BTF
30	Spectrogram 1	1	865.937376487	866.609376487	1500	6500	BTF
31	Spectrogram 1	1	1000.238142088	1000.910142088	1500	6500	BTF
