Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	61.52855775	62.20055775	1500	6500	BTF
2	Spectrogram 1	1	64.326371958	64.998371958	1500	6500	BTF
3	Spectrogram 1	1	65.670634253	66.342634253	1500	6500	BTF
4	Spectrogram 1	1	66.916535892	67.588535892	1500	6500	BTF
5	Spectrogram 1	1	68.282656111	68.954656111	1500	6500	BTF
6	Spectrogram 1	1	70.053147914	70.725147914	1500	6500	BTF
7	Spectrogram 1	1	1528.086525035	1528.758525035	1500	6500	BTF
8	Spectrogram 1	1	1529.485432138	1530.157432138	1500	6500	BTF
9	Spectrogram 1	1	1531.321497712	1531.993497712	1500	6500	BTF
10	Spectrogram 1	1	1533.857016838	1534.529016838	1500	6500	BTF
11	Spectrogram 1	1	1536.392535964	1537.064535964	1500	6500	BTF
12	Spectrogram 1	1	1538.829694434	1539.501694434	1500	6500	BTF
13	Spectrogram 1	1	1540.537369954	1541.209369954	1500	6500	BTF
14	Spectrogram 1	1	1546.177667042	1546.849667042	1500	6500	BTF
15	Spectrogram 1	1	1548.942694364	1549.614694364	1500	6500	BTF
16	Spectrogram 1	1	1559.501024239	1560.173024239	1500	6500	BTF
17	Spectrogram 1	1	1565.309817903	1565.981817903	1500	6500	BTF
