Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	716.220614929	716.892614929	1500	6500	
2	Spectrogram 1	1	717.841744255	718.513744255	1500	6500	BTF
3	Spectrogram 1	1	720.027536604	720.699536604	1500	6500	BTF
4	Spectrogram 1	1	721.757955548	722.429955548	1500	6500	BTF
5	Spectrogram 1	1	949.374127046	950.046127046	1500	6500	BTF
6	Spectrogram 1	1	955.284873858	955.956873858	1500	6500	BTF
7	Spectrogram 1	1	957.242979505	957.914979505	1500	6500	BTF
8	Spectrogram 1	1	960.245920284	960.917920284	1500	6500	BTF
9	Spectrogram 1	1	1712.075401598	1712.747401598	1500	6500	BTF
10	Spectrogram 1	1	1713.441521816	1714.113521816	1500	6500	BTF
11	Spectrogram 1	1	1714.15190433	1714.82390433	1500	6500	BTF
12	Spectrogram 1	1	1715.099081015	1715.771081015	1500	6500	BTF
13	Spectrogram 1	1	1716.073580104	1716.745580104	1500	6500	BTF
14	Spectrogram 1	1	1718.040793219	1718.712793219	1500	6500	BTF
15	Spectrogram 1	1	1726.283161838	1726.955161838	1500	6500	BTF
16	Spectrogram 1	1	1729.662032512	1730.334032512	1500	6500	BTF
