Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	168.060479349	168.732479349	1500	6500	BTF
2	Spectrogram 1	1	466.256493835	466.928493835	1500	6500	BTF
3	Spectrogram 1	1	592.109083446	592.781083446	1500	6500	BTF
4	Spectrogram 1	1	595.917826616	596.589826616	1500	6500	BTF
5	Spectrogram 1	1	616.696603486	617.368603486	1500	6500	BTF
7	Spectrogram 1	1	622.779186783	623.451186783	1500	6500	BTF
9	Spectrogram 1	1	629.031168987	629.703168987	1500	6500	BTF
10	Spectrogram 1	1	640.469559624	641.141559624	1500	6500	BTF
11	Spectrogram 1	1	814.160778126	814.832778126	1500	6500	BTF
12	Spectrogram 1	1	819.969829337	820.641829337	1500	6500	BTF
13	Spectrogram 1	1	840.881907359	841.553907359	1500	6500	BTF
15	Spectrogram 1	1	1056.494812858	1057.166812858	1500	6500	BTF
16	Spectrogram 1	1	1057.746178979	1058.418178979	1500	6500	BTF
18	Spectrogram 1	1	1054.543993186	1055.215993186	1500	6500	BTF
19	Spectrogram 1	1	1113.914254504	1114.586254504	1500	6500	BTF
20	Spectrogram 1	1	1117.182014067	1117.854014067	1500	6500	BTF
21	Spectrogram 1	1	1253.382781731	1254.054781731	1500	6500	BTF
