Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	102.273449703	102.945449703	1500	6500	BTF
2	Spectrogram 1	1	268.935671179	269.607671179	1500	6500	BTF
3	Spectrogram 1	1	270.347328739	271.019328739	1500	6500	BTF
4	Spectrogram 1	1	308.504996448	309.176996448	1500	6500	BTF
5	Spectrogram 1	1	310.14434071	310.81634071	1500	6500	BTF
6	Spectrogram 1	1	312.193521038	312.865521038	1500	6500	BTF
7	Spectrogram 1	1	712.45157507	713.12357507	1500	6500	BTF
8	Spectrogram 1	1	713.216602392	713.888602392	1500	6500	BTF
9	Spectrogram 1	1	713.817695288	714.489695288	1500	6500	BTF
11	Spectrogram 1	1	720.539006764	721.211006764	1500	6500	BTF
12	Spectrogram 1	1	739.624557668	740.296557668	1500	6500	BTF
13	Spectrogram 1	1	741.837672422	742.509672422	1500	6500	BTF
14	Spectrogram 1	1	867.524415939	868.196415939	1500	6500	BTF
15	Spectrogram 1	1	870.411483334	871.083483334	1500	6500	BTF
16	Spectrogram 1	1	872.023505192	872.695505192	1500	6500	BTF
17	Spectrogram 1	1	873.808568944	874.480568944	1500	6500	BTF
18	Spectrogram 1	1	880.196798267	880.868798267	1500	6500	BTF
19	Spectrogram 1	1	937.917982487	938.589982487	1500	6500	BTF
20	Spectrogram 1	1	939.630186495	940.302186495	1500	6500	BTF
21	Spectrogram 1	1	940.941661904	941.613661904	1500	6500	BTF
22	Spectrogram 1	1	944.930732943	945.602732943	1500	6500	BTF
23	Spectrogram 1	1	946.839720848	947.511720848	1500	6500	BTF
24	Spectrogram 1	1	951.927215128	952.599215128	1500	6500	BTF
25	Spectrogram 1	1	1340.08197338	1340.75397338	1500	6500	BTF
26	Spectrogram 1	1	1341.293266641	1341.965266641	1500	6500	BTF
27	Spectrogram 1	1	1342.814213817	1343.486213817	1500	6500	BTF
28	Spectrogram 1	1	1344.35337593	1345.02537593	1500	6500	BTF
29	Spectrogram 1	1	1336.53916828	1337.21116828	1500	6500	BTF
