Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	113.210451646	113.882451646	1500	6500	BTF
2	Spectrogram 1	1	114.886225781	115.558225781	1500	6500	BTF
3	Spectrogram 1	1	520.061603017	520.733603017	1500	6500	BTF
4	Spectrogram 1	1	521.136284256	521.808284256	1500	6500	BTF
5	Spectrogram 1	1	548.059202021	548.731202021	1500	6500	BTF
6	Spectrogram 1	1	681.339037127	682.011037127	1500	6500	BTF
7	Spectrogram 1	1	683.661441499	684.333441499	1500	6500	BTF
9	Spectrogram 1	1	688.570366817	689.242366817	1500	6500	BTF
10	Spectrogram 1	1	685.574009805	686.246009805	1500	6500	BTF
11	Spectrogram 1	1	736.124146939	736.796146939	1500	6500	BTF
12	Spectrogram 1	1	737.217043114	737.889043114	1500	6500	BTF
13	Spectrogram 1	1	738.555840928	739.227840928	1500	6500	BTF
14	Spectrogram 1	1	739.539447485	740.211447485	1500	6500	BTF
15	Spectrogram 1	1	756.422298499	757.094298499	1500	6500	BTF
16	Spectrogram 1	1	765.736774665	766.408774665	1500	6500	BTF
17	Spectrogram 1	1	779.371191892	780.043191892	1500	6500	BTF
18	Spectrogram 1	1	781.220007921	781.892007921	1500	6500	BTF
19	Spectrogram 1	1	783.232758377	783.904758377	1500	6500	BTF
20	Spectrogram 1	1	803.322630878	803.994630878	1500	6500	BTF
21	Spectrogram 1	1	804.105873136	804.777873136	1500	6500	BTF
22	Spectrogram 1	1	804.852685523	805.524685523	1500	6500	BTF
23	Spectrogram 1	1	805.663250186	806.335250186	1500	6500	BTF
24	Spectrogram 1	1	806.355417763	807.027417763	1500	6500	BTF
25	Spectrogram 1	1	807.43920647	808.11120647	1500	6500	BTF
26	Spectrogram 1	1	815.405366734	816.077366734	1500	6500	BTF
27	Spectrogram 1	1	815.86074014	816.53274014	1500	6500	BTF
28	Spectrogram 1	1	816.962743783	817.634743783	1500	6500	BTF
29	Spectrogram 1	1	829.273987583	829.945987583	1500	6500	BTF
30	Spectrogram 1	1	960.00759911	960.67959911	1500	6500	BTF
31	Spectrogram 1	1	961.364611861	962.036611861	1500	6500	BTF
32	Spectrogram 1	1	963.395577252	964.067577252	1500	6500	BTF
33	Spectrogram 1	1	966.17335503	966.84535503	1500	6500	BTF
34	Spectrogram 1	1	988.891125337	989.563125337	1500	6500	BTF
35	Spectrogram 1	1	1023.04588415	1023.71788415	1500	6500	BTF
36	Spectrogram 1	1	1023.974845899	1024.646845899	1500	6500	BTF
37	Spectrogram 1	1	1027.75444517	1028.42644517	1500	6500	BTF
38	Spectrogram 1	1	1032.643923691	1033.315923691	1500	6500	BTF
39	Spectrogram 1	1	1036.476935909	1037.148935909	1500	6500	BTF
40	Spectrogram 1	1	1026.124618997	1026.796618997	1500	6500	BTF
41	Spectrogram 1	1	1208.313912338	1208.985912338	1500	6500	BTF
42	Spectrogram 1	1	1205.117191027	1205.789191027	1500	6500	BTF
43	Spectrogram 1	1	1202.466917803	1203.138917803	1500	6500	BTF
44	Spectrogram 1	1	1194.245337811	1194.917337811	1500	6500	BTF
45	Spectrogram 1	1	1186.032865287	1186.704865287	1500	6500	BTF
46	Spectrogram 1	1	1176.47166624	1177.14366624	1500	6500	BTF
47	Spectrogram 1	1	1180.679316513	1181.351316513	1500	6500	BTF
48	Spectrogram 1	1	1251.073769332	1251.745769332	1500	6500	BTF
49	Spectrogram 1	1	1254.106556217	1254.778556217	1500	6500	BTF
50	Spectrogram 1	1	1383.529666656	1384.201666656	1500	6500	BTF
