Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	559.603818041	560.275818041	1500	6500	BTF
2	Spectrogram 1	1	581.17942801	581.85142801	1500	6500	BTF
3	Spectrogram 1	1	585.174550321	585.846550321	1500	6500	BTF
4	Spectrogram 1	1	790.950169927	791.622169927	1500	6500	BTF
5	Spectrogram 1	1	794.081877244	794.753877244	1500	6500	BTF
6	Spectrogram 1	1	927.228228774	927.900228774	1500	6500	BTF
7	Spectrogram 1	1	980.803842485	981.475842485	1500	6500	BTF
8	Spectrogram 1	1	988.559940765	989.231940765	1500	6500	BTF
9	Spectrogram 1	1	989.759940765	990.431940765	1500	6500	BTF
10	Spectrogram 1	1	992.028233448	992.700233448	1500	6500	BTF
11	Spectrogram 1	1	1008.998966593	1009.670966593	1500	6500	BTF
12	Spectrogram 1	1	1016.403845361	1017.075845361	1500	6500	BTF
13	Spectrogram 1	1	1017.657503897	1018.329503897	1500	6500	BTF
14	Spectrogram 1	1	1024.028235964	1024.700235964	1500	6500	BTF
15	Spectrogram 1	1	1025.506283409	1026.178283409	1500	6500	BTF
16	Spectrogram 1	1	1029.66238097	1030.33438097	1500	6500	BTF
17	Spectrogram 1	1	1032.01847889	1032.69047889	1500	6500	BTF
18	Spectrogram 1	1	1099.916044899	1100.588044899	1500	6500	BTF
19	Spectrogram 1	1	1100.720922948	1101.392922948	1500	6500	BTF
20	Spectrogram 1	1	1101.359947338	1102.031947338	1500	6500	BTF
21	Spectrogram 1	1	1101.745313192	1102.417313192	1500	6500	BTF
22	Spectrogram 1	1	1102.525800997	1103.197800997	1500	6500	BTF
23	Spectrogram 1	1	1103.618484283	1104.290484283	1500	6500	BTF
24	Spectrogram 1	1	1104.618484283	1105.290484283	1500	6500	BTF
25	Spectrogram 1	1	1117.340436581	1118.012436581	1500	6500	BTF
26	Spectrogram 1	1	1119.433119508	1120.105119508	1500	6500	BTF
28	Spectrogram 1	1	1130.486778764	1131.158778764	1500	6500	BTF
29	Spectrogram 1	1	1134.955071806	1135.627071806	1500	6500	BTF
30	Spectrogram 1	1	1138.364828263	1139.036828263	1500	6500	BTF
31	Spectrogram 1	1	1559.623390353	1560.295390353	1500	6500	BTF
32	Spectrogram 1	1	1561.808756207	1562.480756207	1500	6500	BTF
33	Spectrogram 1	1	1568.306317542	1568.978317542	1500	6500	BTF
34	Spectrogram 1	1	1570.252659365	1570.924659365	1500	6500	BTF
35	Spectrogram 1	1	1573.940464243	1574.612464243	1500	6500	BTF
36	Spectrogram 1	1	1583.750220237	1584.422220237	1500	6500	BTF
37	Spectrogram 1	1	1587.252659621	1587.924659621	1500	6500	BTF
38	Spectrogram 1	1	1587.764854742	1588.436854742	1500	6500	BTF
39	Spectrogram 1	1	1588.21363523	1588.88563523	1500	6500	BTF
40	Spectrogram 1	1	1590.194122572	1590.866122572	1500	6500	BTF
41	Spectrogram 1	1	1591.638025011	1592.310025011	1500	6500	BTF
42	Spectrogram 1	1	1601.19900134	1601.87100134	1500	6500	BTF
43	Spectrogram 1	1	1603.111196462	1603.783196462	1500	6500	BTF
44	Spectrogram 1	1	1609.550220748	1610.222220748	1500	6500	BTF
45	Spectrogram 1	1	1610.135586602	1610.807586602	1500	6500	BTF
46	Spectrogram 1	1	1611.345342699	1612.017342699	1500	6500	BTF
47	Spectrogram 1	1	1628.813635998	1629.485635998	1500	6500	BTF
