Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	184.319617054	184.991617054	1500	6500	BTF
2	Spectrogram 1	1	730.259246385	730.931246385	1500	6500	BTF
3	Spectrogram 1	1	727.947770975	728.619770975	1500	6500	BTF
4	Spectrogram 1	1	735.319817318	735.991817318	1500	6500	BTF
5	Spectrogram 1	1	736.926374695	737.598374695	1500	6500	BTF
6	Spectrogram 1	1	746.636692253	747.308692253	1500	6500	BTF
8	Spectrogram 1	1	751.183601983	751.855601983	1500	6500	BTF
9	Spectrogram 1	1	749.128957175	749.800957175	1500	6500	BTF
10	Spectrogram 1	1	753.16174406	753.83374406	1500	6500	BTF
11	Spectrogram 1	1	755.337069091	756.009069091	1500	6500	BTF
12	Spectrogram 1	1	773.387234902	774.059234902	1500	6500	BTF
13	Spectrogram 1	1	775.032043645	775.704043645	1500	6500	BTF
14	Spectrogram 1	1	786.563330457	787.235330457	1500	6500	BTF
15	Spectrogram 1	1	788.497756686	789.169756686	1500	6500	BTF
17	Spectrogram 1	1	793.744428011	794.416428011	1500	6500	BTF
18	Spectrogram 1	1	819.10177556	819.77377556	1500	6500	BTF
19	Spectrogram 1	1	817.446037855	818.118037855	1500	6500	BTF
20	Spectrogram 1	1	795.88424133	796.55624133	1500	6500	BTF
21	Spectrogram 1	1	800.922954339	801.594954339	1500	6500	BTF
22	Spectrogram 1	1	803.23989423	803.91189423	1500	6500	BTF
23	Spectrogram 1	1	805.84691325	806.51891325	1500	6500	BTF
24	Spectrogram 1	1	807.398825819	808.070825819	1500	6500	BTF
25	Spectrogram 1	1	811.628641219	812.300641219	1500	6500	BTF
26	Spectrogram 1	1	815.05533237	815.72733237	1500	6500	BTF
27	Spectrogram 1	1	1241.579112914	1242.251112914	1500	6500	BTF
28	Spectrogram 1	1	1240.049058269	1240.721058269	1500	6500	BTF
29	Spectrogram 1	1	1247.96208738	1248.63408738	1500	6500	BTF
31	Spectrogram 1	1	1255.733656071	1256.405656071	1500	6500	BTF
32	Spectrogram 1	1	1272.079304135	1272.751304135	1500	6500	BTF
34	Spectrogram 1	1	1351.303052328	1351.975052328	1500	6500	BTF
