Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	4.117650257	4.789650257	1500	6500	BTF
2	Spectrogram 1	1	390.776181827	391.448181827	1500	6500	BTF
3	Spectrogram 1	1	416.015206091	416.687206091	1500	6500	BTF
4	Spectrogram 1	1	418.224962188	418.896962188	1500	6500	BTF
5	Spectrogram 1	1	628.224957098	628.896957098	1500	6500	BTF
6	Spectrogram 1	1	632.034713196	632.706713196	1500	6500	BTF
7	Spectrogram 1	1	633.629835126	634.301835126	1500	6500	BTF
8	Spectrogram 1	1	708.32739412	708.99939412	1500	6500	BTF
9	Spectrogram 1	1	715.405442026	716.077442026	1500	6500	BTF
10	Spectrogram 1	1	1216.94688198	1217.61888198	1500	6500	BTF
11	Spectrogram 1	1	1218.342003931	1219.014003931	1500	6500	BTF
12	Spectrogram 1	1	1461.97614337	1462.64814337	1500	6500	BTF
13	Spectrogram 1	1	1463.371265321	1464.043265321	1500	6500	BTF
14	Spectrogram 1	1	1465.195655565	1465.867655565	1500	6500	BTF
15	Spectrogram 1	1	1472.107850645	1472.779850645	1500	6500	BTF
16	Spectrogram 1	1	1472.761509181	1473.433509181	1500	6500	BTF
17	Spectrogram 1	1	1474.010289669	1474.682289669	1500	6500	BTF
18	Spectrogram 1	1	1475.532240889	1476.204240889	1500	6500	BTF
19	Spectrogram 1	1	1477.020045746	1477.692045746	1500	6500	BTF
20	Spectrogram 1	1	1494.712728588	1495.384728588	1500	6500	BTF
21	Spectrogram 1	1	1495.478582247	1496.150582247	1500	6500	BTF
22	Spectrogram 1	1	1541.312728399	1541.984728399	1500	6500	BTF
