Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	668.397923418	669.069923418	1500	6500	BTF
2	Spectrogram 1	1	669.663861487	670.335861487	1500	6500	BTF
3	Spectrogram 1	1	670.638360576	671.310360576	1500	6500	BTF
4	Spectrogram 1	1	673.033624693	673.705624693	1500	6500	BTF
5	Spectrogram 1	1	677.832598323	678.504598323	1500	6500	BTF
6	Spectrogram 1	1	685.436672135	686.108672135	1500	6500	BTF
7	Spectrogram 1	1	693.523441757	694.195441757	1500	6500	BTF
8	Spectrogram 1	1	820.677973874	821.349973874	1500	6500	BTF
9	Spectrogram 1	1	821.934804475	822.606804475	1500	6500	BTF
10	Spectrogram 1	1	824.402928336	825.074928336	1500	6500	BTF
13	Spectrogram 1	1	825.687081342	826.359081342	1500	6500	BTF
14	Spectrogram 1	1	908.414417869	909.086417869	1500	6500	BTF
15	Spectrogram 1	1	909.589281257	910.261281257	1500	6500	BTF
16	Spectrogram 1	1	1369.02835496	1369.70035496	1500	6500	BTF
17	Spectrogram 1	1	1370.157681008	1370.829681008	1500	6500	BTF
18	Spectrogram 1	1	1371.979174632	1372.651174632	1500	6500	BTF
19	Spectrogram 1	1	1373.363509787	1374.035509787	1500	6500	BTF
21	Spectrogram 1	1	1383.208020758	1383.880020758	1500	6500	BTF
22	Spectrogram 1	1	1383.508567206	1384.180567206	1500	6500	BTF
