Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	149.691579051	150.363579051	1500	6500	BTF
2	Spectrogram 1	1	150.401961565	151.073961565	1500	6500	BTF
3	Spectrogram 1	1	166.358343997	167.030343997	1500	6500	BTF
4	Spectrogram 1	1	167.833753833	168.505753833	1500	6500	BTF
5	Spectrogram 1	1	164.664354926	165.336354926	1500	6500	BTF
6	Spectrogram 1	1	181.111544638	181.783544638	1500	6500	BTF
7	Spectrogram 1	1	173.871107479	174.543107479	1500	6500	BTF
8	Spectrogram 1	1	176.093329701	176.765329701	1500	6500	BTF
10	Spectrogram 1	1	200.086450078	200.758450078	1500	6500	BTF
11	Spectrogram 1	1	203.173881772	203.845881772	1500	6500	BTF
12	Spectrogram 1	1	211.327502805	211.999502805	1500	6500	BTF
13	Spectrogram 1	1	257.114972365	257.786972365	1500	6500	BTF
14	Spectrogram 1	1	259.100400416	259.772400416	1500	6500	BTF
15	Spectrogram 1	1	263.617704606	264.289704606	1500	6500	BTF
16	Spectrogram 1	1	723.178089189	723.850089189	1500	6500	BTF
17	Spectrogram 1	1	727.868435273	728.540435273	1500	6500	BTF
