Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	327.987979232	328.659979232	1500	6500	
2	Spectrogram 1	1	329.408744259	330.080744259	1500	6500	BTF
3	Spectrogram 1	1	330.840438248	331.512438248	1500	6500	BTF
4	Spectrogram 1	1	332.261203276	332.933203276	1500	6500	BTF
6	Spectrogram 1	1	334.949727866	335.621727866	1500	6500	BTF
7	Spectrogram 1	1	1099.752986029	1100.424986029	1500	6500	BTF
8	Spectrogram 1	1	1103.545335756	1104.217335756	1500	6500	BTF
9	Spectrogram 1	1	1178.759641436	1179.431641436	1500	6500	BTF
10	Spectrogram 1	1	1184.229193787	1184.901193787	1500	6500	BTF
11	Spectrogram 1	1	1188.196406902	1188.868406902	1500	6500	BTF
12	Spectrogram 1	1	1192.633565372	1193.305565372	1500	6500	BTF
13	Spectrogram 1	1	1199.578528397	1200.250528397	1500	6500	BTF
14	Spectrogram 1	1	1216.192276273	1216.864276273	1500	6500	BTF
15	Spectrogram 1	1	1218.60757682	1219.27957682	1500	6500	BTF
16	Spectrogram 1	1	1220.399926547	1221.071926547	1500	6500	BTF
17	Spectrogram 1	1	1222.979161519	1223.651161519	1500	6500	BTF
18	Spectrogram 1	1	1227.890500876	1228.562500876	1500	6500	BTF
19	Spectrogram 1	1	1252.26297481	1252.93497481	1500	6500	BTF
20	Spectrogram 1	1	1253.618166067	1254.290166067	1500	6500	BTF
21	Spectrogram 1	1	1255.782100493	1256.454100493	1500	6500	BTF
22	Spectrogram 1	1	1258.608518507	1259.280518507	1500	6500	BTF
23	Spectrogram 1	1	1269.596359757	1270.268359757	1500	6500	BTF
24	Spectrogram 1	1	1271.497999101	1272.169999101	1500	6500	BTF
25	Spectrogram 1	1	1273.596359757	1274.268359757	1500	6500	BTF
26	Spectrogram 1	1	1278.754829702	1279.426829702	1500	6500	BTF
27	Spectrogram 1	1	1280.881794164	1281.553794164	1500	6500	BTF
28	Spectrogram 1	1	1285.963761377	1286.635761377	1500	6500	BTF
29	Spectrogram 1	1	1287.688026982	1288.360026982	1500	6500	BTF
30	Spectrogram 1	1	1290.606059769	1291.278059769	1500	6500	BTF
31	Spectrogram 1	1	1295.171018646	1295.843018646	1500	6500	BTF
32	Spectrogram 1	1	1295.968832853	1296.640832853	1500	6500	BTF
33	Spectrogram 1	1	1296.777576023	1297.449576023	1500	6500	BTF
34	Spectrogram 1	1	1300.270660703	1300.942660703	1500	6500	BTF
35	Spectrogram 1	1	1313.509868912	1314.181868912	1500	6500	BTF
36	Spectrogram 1	1	1313.990743228	1314.662743228	1500	6500	BTF
37	Spectrogram 1	1	1314.493475469	1315.165475469	1500	6500	BTF
38	Spectrogram 1	1	1316.198393502	1316.870393502	1500	6500	BTF
39	Spectrogram 1	1	1322.334613358	1323.006613358	1500	6500	BTF
40	Spectrogram 1	1	1342.208538131	1342.880538131	1500	6500	BTF
41	Spectrogram 1	1	1336.285040864	1336.957040864	1500	6500	BTF
42	Spectrogram 1	1	1348.137107714	1348.809107714	1500	6500	BTF
43	Spectrogram 1	1	1351.929457441	1352.601457441	1500	6500	BTF
44	Spectrogram 1	1	1360.393546149	1361.065546149	1500	6500	BTF
