Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	227.500737629	228.172737629	1500	6500	BTF
2	Spectrogram 1	1	228.730245826	229.402245826	1500	6500	BTF
3	Spectrogram 1	1	245.045109057	245.717109057	1500	6500	BTF
4	Spectrogram 1	1	244.289189203	244.961189203	1500	6500	BTF
5	Spectrogram 1	1	245.526371703	246.198371703	1500	6500	BTF
6	Spectrogram 1	1	276.927325535	277.599325535	1500	6500	BTF
7	Spectrogram 1	1	399.826545925	400.498545925	1500	6500	BTF
8	Spectrogram 1	1	401.730006763	402.402006763	1500	6500	BTF
9	Spectrogram 1	1	404.343850114	405.015850114	1500	6500	BTF
10	Spectrogram 1	1	405.454961225	406.126961225	1500	6500	BTF
11	Spectrogram 1	1	776.726378623	777.398378623	1500	6500	BTF
12	Spectrogram 1	1	778.447690098	779.119690098	1500	6500	BTF
13	Spectrogram 1	1	780.797416874	781.469416874	1500	6500	BTF
14	Spectrogram 1	1	782.509620882	783.181620882	1500	6500	BTF
15	Spectrogram 1	1	784.776082429	785.448082429	1500	6500	BTF
16	Spectrogram 1	1	789.174989533	789.846989533	1500	6500	BTF
17	Spectrogram 1	1	813.662484317	814.334484317	1500	6500	BTF
