Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	1583.810593441	1584.482593441	1500	6500	DBF
2	Spectrogram 1	1	1587.888642221	1588.560642221	1500	6500	DBF
3	Spectrogram 1	1	1596.288644127	1596.960644127	1500	6500	DBF
4	Spectrogram 1	1	2502.718072351	2503.390072351	1500	6500	DBF
5	Spectrogram 1	1	2503.893682107	2504.565682107	1500	6500	DBF
6	Spectrogram 1	1	2505.210755278	2505.882755278	1500	6500	DBF
7	Spectrogram 1	1	2506.610756231	2507.282756231	1500	6500	DBF
8	Spectrogram 1	1	2523.532710308	2524.204710308	1500	6500	DBF
9	Spectrogram 1	1	2524.664417625	2525.336417625	1500	6500	DBF
10	Spectrogram 1	1	2529.118077115	2529.790077115	1500	6500	DBF
11	Spectrogram 1	1	2536.610761947	2537.282761947	1500	6500	DBF
12	Spectrogram 1	1	2538.288810728	2538.960810728	1500	6500	DBF
13	Spectrogram 1	1	2548.986374561	2549.658374561	1500	6500	DBF
14	Spectrogram 1	1	2549.9302770005	2550.6022770005	1500	6500	DBF
15	Spectrogram 1	1	2550.51320383	2551.18520383	1500	6500	DBF
16	Spectrogram 1	1	2553.605886756	2554.277886756	1500	6500	DBF
17	Spectrogram 1	1	2673.708342888	2674.380342888	1500	6500	DBF
18	Spectrogram 1	1	3944.079300223	3944.751300223	1500	6500	DBF
19	Spectrogram 1	1	3964.830524499	3965.502524499	1500	6500	DBF
20	Spectrogram 1	1	3965.942719621	3966.614719621	1500	6500	DBF
21	Spectrogram 1	1	3968.020768401	3968.692768401	1500	6500	DBF
22	Spectrogram 1	1	3971.737842525	3972.409842525	1500	6500	DBF
23	Spectrogram 1	1	4004.415897974	4005.087897974	1500	6500	DBF
24	Spectrogram 1	1	4068.347617677	4069.019617677	1500	6500	DBF
25	Spectrogram 1	1	4154.469586045	4155.141586045	1500	6500	DBF
26	Spectrogram 1	1	4155.747634826	4156.419634826	1500	6500	DBF
27	Spectrogram 1	1	4296.77204694	4297.44404694	1500	6500	DBF
28	Spectrogram 1	1	4298.869607916	4299.541607916	1500	6500	DBF
29	Spectrogram 1	1	4299.786681087	4300.458681087	1500	6500	DBF
30	Spectrogram 1	1	4300.757412794	4301.429412794	1500	6500	DBF
31	Spectrogram 1	1	4302.884243015	4303.556243015	1500	6500	DBF
