Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	543.790923504	544.462923504	1500	6500	DBF
2	Spectrogram 1	1	544.878728382	545.550728382	1500	6500	DBF
3	Spectrogram 1	1	553.629946444	554.301946444	1500	6500	DBF
4	Spectrogram 1	1	554.425068395	555.097068395	1500	6500	DBF
5	Spectrogram 1	1	555.190922054	555.862922054	1500	6500	DBF
6	Spectrogram 1	1	557.229946444	557.901946444	1500	6500	DBF
7	Spectrogram 1	1	558.707996177	559.379996177	1500	6500	DBF
8	Spectrogram 1	1	560.190923007	560.862923007	1500	6500	DBF
9	Spectrogram 1	1	561.020191299	561.692191299	1500	6500	DBF
10	Spectrogram 1	1	561.405557153	562.077557153	1500	6500	DBF
11	Spectrogram 1	1	562.054337641	562.726337641	1500	6500	DBF
12	Spectrogram 1	1	563.044582496	563.716582496	1500	6500	DBF
13	Spectrogram 1	1	563.620192252	564.292192252	1500	6500	DBF
14	Spectrogram 1	1	563.961655667	564.633655667	1500	6500	DBF
15	Spectrogram 1	1	566.298241033	566.970241033	1500	6500	DBF
16	Spectrogram 1	1	566.742143472	567.414143472	1500	6500	DBF
17	Spectrogram 1	1	567.503120034	568.175120034	1500	6500	DBF
18	Spectrogram 1	1	568.00068101	568.67268101	1500	6500	DBF
19	Spectrogram 1	1	568.844583449	569.516583449	1500	6500	DBF
20	Spectrogram 1	1	570.176290766	570.848290766	1500	6500	DBF
21	Spectrogram 1	1	578.498243891	579.170243891	1500	6500	DBF
22	Spectrogram 1	1	581.600683868	582.272683868	1500	6500	DBF
23	Spectrogram 1	1	583.883610697	584.555610697	1500	6500	DBF
24	Spectrogram 1	1	643.161668508	643.833668508	1500	6500	DBF
25	Spectrogram 1	1	643.737278264	644.409278264	1500	6500	DBF
26	Spectrogram 1	1	649.790937753	650.462937753	1500	6500	DBF
27	Spectrogram 1	1	659.537277766	660.209277766	1500	6500	DBF
28	Spectrogram 1	1	754.912899866	755.584899866	1500	6500	DBF
29	Spectrogram 1	1	756.308021817	756.980021817	1500	6500	DBF
30	Spectrogram 1	1	757.600704744	758.272704744	1500	6500	DBF
31	Spectrogram 1	1	762.605583745	763.277583745	1500	6500	DBF
32	Spectrogram 1	1	763.137291062	763.809291062	1500	6500	DBF
33	Spectrogram 1	1	848.805594183	849.477594183	1500	6500	DBF
34	Spectrogram 1	1	873.186083396	873.858083396	1500	6500	DBF
35	Spectrogram 1	1	874.922669715	875.594669715	1500	6500	DBF
36	Spectrogram 1	1	876.161694105	876.833694105	1500	6500	DBF
37	Spectrogram 1	1	877.483645325	878.155645325	1500	6500	DBF
38	Spectrogram 1	1	879.103158472	879.775158472	1500	6500	DBF
39	Spectrogram 1	1	891.49340428	892.16540428	1500	6500	DBF
40	Spectrogram 1	1	898.439744294	899.111744294	1500	6500	DBF
41	Spectrogram 1	1	908.059258394	908.731258394	1500	6500	DBF
42	Spectrogram 1	1	916.927552983	917.599552983	1500	6500	DBF
43	Spectrogram 1	1	961.400732289	962.072732289	1500	6500	DBF
44	Spectrogram 1	1	961.761707899	962.433707899	1500	6500	DBF
45	Spectrogram 1	1	962.464146923	963.136146923	1500	6500	DBF
46	Spectrogram 1	1	964.181220094	964.853220094	1500	6500	DBF
47	Spectrogram 1	1	964.649512777	965.321512777	1500	6500	DBF
48	Spectrogram 1	1	991.727567273	992.399567273	1500	6500	DBF
49	Spectrogram 1	1	992.995859956	993.667859956	1500	6500	DBF
50	Spectrogram 1	1	994.386104812	995.058104812	1500	6500	DBF
51	Spectrogram 1	1	999.103178935	999.775178935	1500	6500	DBF
52	Spectrogram 1	1	1002.639764301	1003.311764301	1500	6500	DBF
53	Spectrogram 1	1	1004.825131107	1005.497131107	1500	6500	DBF
54	Spectrogram 1	1	1006.205618912	1006.877618912	1500	6500	DBF
55	Spectrogram 1	1	1007.298301839	1007.970301839	1500	6500	DBF
56	Spectrogram 1	1	1010.020254011	1010.692254011	1500	6500	DBF
57	Spectrogram 1	1	1015.63488911	1016.30688911	1500	6500	DBF
58	Spectrogram 1	1	1015.903181793	1016.575181793	1500	6500	DBF
59	Spectrogram 1	1	1017.942206183	1018.614206183	1500	6500	DBF
60	Spectrogram 1	1	1018.230011061	1018.902011061	1500	6500	DBF
61	Spectrogram 1	1	1019.971475429	1020.643475429	1500	6500	DBF
62	Spectrogram 1	1	1021.269036404	1021.941036404	1500	6500	DBF
63	Spectrogram 1	1	1023.395866625	1024.067866625	1500	6500	DBF
64	Spectrogram 1	1	1030.927574895	1031.599574895	1500	6500	DBF
65	Spectrogram 1	1	1047.083676267	1047.755676267	1500	6500	DBF
66	Spectrogram 1	1	1758.439891343	1759.111891343	1500	6500	DBF
67	Spectrogram 1	1	1781.210627814	1781.882627814	1500	6500	DBF
68	Spectrogram 1	1	1782.849652204	1783.521652204	1500	6500	DBF
69	Spectrogram 1	1	1785.58623757	1786.25823757	1500	6500	DBF
70	Spectrogram 1	1	1799.620386769	1800.292386769	1500	6500	DBF
71	Spectrogram 1	1	1801.259412112	1801.931412112	1500	6500	DBF
72	Spectrogram 1	1	1802.532582844	1803.204582844	1500	6500	DBF
73	Spectrogram 1	1	1803.161851137	1803.833851137	1500	6500	DBF
74	Spectrogram 1	1	1803.825265771	1804.497265771	1500	6500	DBF
75	Spectrogram 1	1	1805.186241381	1805.858241381	1500	6500	DBF
76	Spectrogram 1	1	1806.849656967	1807.521656967	1500	6500	DBF
77	Spectrogram 1	1	1808.313071602	1808.985071602	1500	6500	DBF
78	Spectrogram 1	1	1809.776486236	1810.448486236	1500	6500	DBF
79	Spectrogram 1	1	1811.044779871	1811.716779871	1500	6500	DBF
80	Spectrogram 1	1	1814.244779871	1814.916779871	1500	6500	DBF
81	Spectrogram 1	1	1819.235024727	1819.907024727	1500	6500	DBF
82	Spectrogram 1	1	1823.298440313	1823.970440313	1500	6500	DBF
83	Spectrogram 1	1	1827.020392486	1827.692392486	1500	6500	DBF
84	Spectrogram 1	1	1856.800886007	1857.472886007	1500	6500	DBF
85	Spectrogram 1	1	1934.254565429	1934.926565429	1500	6500	DBF
86	Spectrogram 1	1	2103.727762795	2104.399762795	1500	6500	DBF
87	Spectrogram 1	1	2104.127762795	2104.799762795	1500	6500	DBF
88	Spectrogram 1	1	2106.522884746	2107.194884746	1500	6500	DBF
89	Spectrogram 1	1	2106.971665234	2107.643665234	1500	6500	DBF
90	Spectrogram 1	1	2115.078984212	2115.750984212	1500	6500	DBF
91	Spectrogram 1	1	2228.005829635	2228.677829635	1500	6500	DBF
92	Spectrogram 1	1	2231.82534183	2232.49734183	1500	6500	DBF
93	Spectrogram 1	1	2237.693636418	2238.365636418	1500	6500	DBF
94	Spectrogram 1	1	2591.391256876	2592.063256876	1500	6500	DBF
95	Spectrogram 1	1	2593.771745634	2594.443745634	1500	6500	DBF
96	Spectrogram 1	1	2604.664430466	2605.336430466	1500	6500	DBF
97	Spectrogram 1	1	3430.069448895	3430.741448895	1500	6500	DBF
98	Spectrogram 1	1	3431.981644017	3432.653644017	1500	6500	DBF
99	Spectrogram 1	1	3433.308474238	3433.980474238	1500	6500	DBF
100	Spectrogram 1	1	3433.796279116	3434.468279116	1500	6500	DBF
101	Spectrogram 1	1	3435.38164497	3436.05364497	1500	6500	DBF
102	Spectrogram 1	1	3436.532864482	3437.204864482	1500	6500	DBF
103	Spectrogram 1	1	3562.776785933	3563.448785933	1500	6500	DBF
104	Spectrogram 1	1	3570.420689325	3571.092689325	1500	6500	DBF
