Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	1210.941759476	1211.613759476	1500	6500	DBF
2	Spectrogram 1	1	1211.492978988	1212.164978988	1500	6500	DBF
3	Spectrogram 1	1	1215.927124461	1216.599124461	1500	6500	DBF
4	Spectrogram 1	1	1216.49297812	1217.16497812	1500	6500	DBF
5	Spectrogram 1	1	1230.010048684	1230.682048684	1500	6500	DBF
6	Spectrogram 1	1	1230.551512098	1231.223512098	1500	6500	DBF
7	Spectrogram 1	1	1231.175902342	1231.847902342	1500	6500	DBF
8	Spectrogram 1	1	1234.600291717	1235.272291717	1500	6500	DBF
9	Spectrogram 1	1	1235.014925864	1235.686925864	1500	6500	DBF
10	Spectrogram 1	1	1248.224679355	1248.896679355	1500	6500	DBF
11	Spectrogram 1	1	1248.727118379	1249.399118379	1500	6500	DBF
12	Spectrogram 1	1	1250.346630574	1251.018630574	1500	6500	DBF
13	Spectrogram 1	1	1250.736874477	1251.408874477	1500	6500	DBF
14	Spectrogram 1	1	1251.453947647	1252.125947647	1500	6500	DBF
15	Spectrogram 1	1	1255.331992209	1256.003992209	1500	6500	DBF
16	Spectrogram 1	1	1255.771016599	1256.443016599	1500	6500	DBF
17	Spectrogram 1	1	1256.507601965	1257.179601965	1500	6500	DBF
18	Spectrogram 1	1	1258.073455623	1258.745455623	1500	6500	DBF
19	Spectrogram 1	1	1258.746625486	1259.418625486	1500	6500	DBF
20	Spectrogram 1	1	1259.214918169	1259.886918169	1500	6500	DBF
21	Spectrogram 1	1	1263.219795349	1263.891795349	1500	6500	DBF
22	Spectrogram 1	1	1263.800283154	1264.472283154	1500	6500	DBF
23	Spectrogram 1	1	1264.546624617	1265.218624617	1500	6500	DBF
24	Spectrogram 1	1	1266.771014861	1267.443014861	1500	6500	DBF
25	Spectrogram 1	1	6200.779586314	6201.451586314	1500	6500	DBF
26	Spectrogram 1	1	6222.174703921	6222.846703921	1500	6500	DBF
27	Spectrogram 1	1	6224.525923433	6225.197923433	1500	6500	DBF
28	Spectrogram 1	1	6239.823481802	6240.495481802	1500	6500	DBF
29	Spectrogram 1	1	6240.989334592	6241.661334592	1500	6500	DBF
30	Spectrogram 1	1	6242.125919957	6242.797919957	1500	6500	DBF
31	Spectrogram 1	1	6242.59421264	6243.26621264	1500	6500	DBF
32	Spectrogram 1	1	6243.321041909	6243.993041909	1500	6500	DBF
33	Spectrogram 1	1	6248.589333723	6249.261333723	1500	6500	DBF
34	Spectrogram 1	1	6249.150309333	6249.822309333	1500	6500	DBF
35	Spectrogram 1	1	6249.852748357	6250.524748357	1500	6500	DBF
36	Spectrogram 1	1	6251.477137732	6252.149137732	1500	6500	DBF
37	Spectrogram 1	1	6255.550307595	6256.222307595	1500	6500	DBF
