Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	58.649366328	59.321366328	1500	6500	DBF
2	Spectrogram 1	1	422.746924715	423.418924715	1500	6500	DBF
3	Spectrogram 1	1	442.15180404	442.82380404	1500	6500	DBF
4	Spectrogram 1	1	494.868880721	495.540880721	1500	6500	DBF
5	Spectrogram 1	1	496.488392916	497.160392916	1500	6500	DBF
6	Spectrogram 1	1	497.19083194	497.86283194	1500	6500	DBF
7	Spectrogram 1	1	497.624978281	498.296978281	1500	6500	DBF
8	Spectrogram 1	1	498.307905111	498.979905111	1500	6500	DBF
9	Spectrogram 1	1	499.122539257	499.794539257	1500	6500	DBF
10	Spectrogram 1	1	499.732295355	500.404295355	1500	6500	DBF
11	Spectrogram 1	1	506.620100871	507.292100871	1500	6500	DBF
12	Spectrogram 1	1	508.400588676	509.072588676	1500	6500	DBF
13	Spectrogram 1	1	512.942104183	513.614104183	1500	6500	DBF
14	Spectrogram 1	1	513.449421256	514.121421256	1500	6500	DBF
15	Spectrogram 1	1	513.8738115	514.5458115	1500	6500	DBF
16	Spectrogram 1	1	514.917713939	515.589713939	1500	6500	DBF
17	Spectrogram 1	1	515.556738329	516.228738329	1500	6500	DBF
18	Spectrogram 1	1	567.259177509	567.931177509	1500	6500	DBF
19	Spectrogram 1	1	567.873811655	568.545811655	1500	6500	DBF
20	Spectrogram 1	1	633.986004535	634.658004535	1500	6500	DBF
21	Spectrogram 1	1	634.420150876	635.092150876	1500	6500	DBF
22	Spectrogram 1	1	635.278687462	635.950687462	1500	6500	DBF
23	Spectrogram 1	1	782.556736069	783.228736069	1500	6500	DBF
24	Spectrogram 1	1	787.020151022	787.692151022	1500	6500	DBF
25	Spectrogram 1	1	789.049419315	789.721419315	1500	6500	DBF
26	Spectrogram 1	1	790.371370534	791.043370534	1500	6500	DBF
27	Spectrogram 1	1	793.117712317	793.789712317	1500	6500	DBF
28	Spectrogram 1	1	794.444541585	795.116541585	1500	6500	DBF
29	Spectrogram 1	1	794.712834268	795.384834268	1500	6500	DBF
30	Spectrogram 1	1	795.312834268	795.984834268	1500	6500	DBF
31	Spectrogram 1	1	796.078687927	796.750687927	1500	6500	DBF
32	Spectrogram 1	1	796.527468734	797.199468734	1500	6500	DBF
33	Spectrogram 1	1	796.932346782	797.604346782	1500	6500	DBF
34	Spectrogram 1	1	798.132346782	798.804346782	1500	6500	DBF
35	Spectrogram 1	1	798.771371173	799.443371173	1500	6500	DBF
36	Spectrogram 1	1	799.527468734	800.199468734	1500	6500	DBF
37	Spectrogram 1	1	800.395761416	801.067761416	1500	6500	DBF
38	Spectrogram 1	1	801.288444662	801.960444662	1500	6500	DBF
39	Spectrogram 1	1	804.020151979	804.692151979	1500	6500	DBF
40	Spectrogram 1	1	819.346982205	820.018982205	1500	6500	DBF
41	Spectrogram 1	1	858.420152454	859.092152454	1500	6500	DBF
42	Spectrogram 1	1	1229.522599273	1230.194599273	1500	6500	DBF
43	Spectrogram 1	1	1231.507965126	1232.179965126	1500	6500	DBF
44	Spectrogram 1	1	1244.673819742	1245.345819742	1500	6500	DBF
45	Spectrogram 1	1	1246.195770961	1246.867770961	1500	6500	DBF
46	Spectrogram 1	1	1274.507967998	1275.179967998	1500	6500	DBF
47	Spectrogram 1	1	1273.590894827	1274.262894827	1500	6500	DBF
48	Spectrogram 1	1	1277.05430978	1277.72630978	1500	6500	DBF
49	Spectrogram 1	1	1281.059188148	1281.731188148	1500	6500	DBF
50	Spectrogram 1	1	1283.268944246	1283.940944246	1500	6500	DBF
51	Spectrogram 1	1	1287.576261638	1288.248261638	1500	6500	DBF
52	Spectrogram 1	1	1290.839676591	1291.511676591	1500	6500	DBF
53	Spectrogram 1	1	1293.727481469	1294.399481469	1500	6500	DBF
54	Spectrogram 1	1	1299.873823571	1300.545823571	1500	6500	DBF
55	Spectrogram 1	1	1301.059189424	1301.731189424	1500	6500	DBF
56	Spectrogram 1	1	1301.751872351	1302.423872351	1500	6500	DBF
57	Spectrogram 1	1	1302.464067473	1303.136067473	1500	6500	DBF
58	Spectrogram 1	1	1305.883579987	1306.555579987	1500	6500	DBF
59	Spectrogram 1	1	1306.439677548	1307.111677548	1500	6500	DBF
60	Spectrogram 1	1	1307.546994621	1308.218994621	1500	6500	DBF
61	Spectrogram 1	1	1308.981140963	1309.653140963	1500	6500	DBF
62	Spectrogram 1	1	1323.595772712	1324.267772712	1500	6500	DBF
63	Spectrogram 1	1	1352.229917613	1352.901917613	1500	6500	DBF
64	Spectrogram 1	1	3469.522644281	3470.194644281	1500	6500	DBF
65	Spectrogram 1	1	4321.820238248	4322.492238248	1500	6500	DBF
66	Spectrogram 1	1	4322.29340898	4322.96540898	1500	6500	DBF
67	Spectrogram 1	1	4322.683652882	4323.355652882	1500	6500	DBF
68	Spectrogram 1	1	4323.161701663	4323.833701663	1500	6500	DBF
