Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	2028.644822744	2029.316822744	1500	6500	DBF
2	Spectrogram 1	1	2032.937506624	2033.609506624	1500	6500	DBF
3	Spectrogram 1	1	2335.103406882	2335.775406882	1500	6500	DBF
4	Spectrogram 1	1	2335.810723955	2336.482723955	1500	6500	DBF
5	Spectrogram 1	1	2381.127806653	2381.799806653	1500	6500	DBF
6	Spectrogram 1	1	2383.45951397	2384.13151397	1500	6500	DBF
7	Spectrogram 1	1	2385.493660311	2386.165660311	1500	6500	DBF
8	Spectrogram 1	1	2391.108296363	2391.780296363	1500	6500	DBF
9	Spectrogram 1	1	2393.849759778	2394.521759778	1500	6500	DBF
10	Spectrogram 1	1	2396.122931462	2396.794931462	1500	6500	DBF
11	Spectrogram 1	1	2399.249760731	2399.921760731	1500	6500	DBF
12	Spectrogram 1	1	2399.766833901	2400.438833901	1500	6500	DBF
13	Spectrogram 1	1	2400.566833901	2401.238833901	1500	6500	DBF
14	Spectrogram 1	1	2430.771718619	2431.443718619	1500	6500	DBF
15	Spectrogram 1	1	2503.103440227	2503.775440227	1500	6500	DBF
16	Spectrogram 1	1	2511.859539694	2512.531539694	1500	6500	DBF
17	Spectrogram 1	1	2514.498564084	2515.170564084	1500	6500	DBF
18	Spectrogram 1	1	2515.488807986	2516.160807986	1500	6500	DBF
19	Spectrogram 1	1	2534.844910311	2535.516910311	1500	6500	DBF
20	Spectrogram 1	1	2536.605885921	2537.277885921	1500	6500	DBF
21	Spectrogram 1	1	2537.64978836	2538.32178836	1500	6500	DBF
22	Spectrogram 1	1	2550.830279023	2551.502279023	1500	6500	DBF
23	Spectrogram 1	1	2690.298592624	2690.970592624	1500	6500	DBF
24	Spectrogram 1	1	2691.771763355	2692.443763355	1500	6500	DBF
25	Spectrogram 1	1	2693.235177989	2693.907177989	1500	6500	DBF
26	Spectrogram 1	1	3616.581673129	3617.253673129	1500	6500	DBF
27	Spectrogram 1	1	3618.908502397	3619.580502397	1500	6500	DBF
28	Spectrogram 1	1	3627.259723815	3627.931723815	1500	6500	DBF
29	Spectrogram 1	1	3632.001188182	3632.673188182	1500	6500	DBF
30	Spectrogram 1	1	3637.796311086	3638.468311086	1500	6500	DBF
31	Spectrogram 1	1	3678.547539173	3679.219539173	1500	6500	DBF
32	Spectrogram 1	1	3682.786564516	3683.458564516	1500	6500	DBF
33	Spectrogram 1	1	3684.567052321	3685.239052321	1500	6500	DBF
34	Spectrogram 1	1	3692.71339569	3693.38539569	1500	6500	DBF
35	Spectrogram 1	1	3694.001200568	3694.673200568	1500	6500	DBF
36	Spectrogram 1	1	4921.186783475	4921.858783475	1500	6500	DBF
37	Spectrogram 1	1	4922.840442011	4923.512442011	1500	6500	DBF
38	Spectrogram 1	1	4924.840442011	4925.512442011	1500	6500	DBF
39	Spectrogram 1	1	4927.967272232	4928.639272232	1500	6500	DBF
40	Spectrogram 1	1	4929.786784427	4930.458784427	1500	6500	DBF
41	Spectrogram 1	1	4931.167273185	4931.839273185	1500	6500	DBF
42	Spectrogram 1	1	4935.742883894	4936.414883894	1500	6500	DBF
