Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	456.18109193	456.85309193	1500	6500	DBF
2	Spectrogram 1	1	458.844507366	459.516507366	1500	6500	DBF
3	Spectrogram 1	1	461.176214683	461.848214683	1500	6500	DBF
4	Spectrogram 1	1	463.020117122	463.692117122	1500	6500	DBF
5	Spectrogram 1	1	465.415239875	466.087239875	1500	6500	DBF
6	Spectrogram 1	1	471.356704091	472.028704091	1500	6500	DBF
7	Spectrogram 1	1	475.551826844	476.223826844	1500	6500	DBF
8	Spectrogram 1	1	478.205486183	478.877486183	1500	6500	DBF
9	Spectrogram 1	1	479.751827646	480.423827646	1500	6500	DBF
10	Spectrogram 1	1	481.346949597	482.018949597	1500	6500	DBF
11	Spectrogram 1	1	484.995730887	485.667730887	1500	6500	DBF
12	Spectrogram 1	1	2453.449484429	2454.121484429	1500	6500	DBF
13	Spectrogram 1	1	2672.703168659	2673.375168659	1500	6500	DBF
