Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	677.469047477	678.141047477	1500	6500	DBF
2	Spectrogram 1	1	2717.98661816	2718.65861816	1500	6500	DBF
3	Spectrogram 1	1	2736.571982589	2737.243982589	1500	6500	DBF
4	Spectrogram 1	1	2867.420795378	2868.092795378	1500	6500	DBF
5	Spectrogram 1	1	3186.45989351	3187.13189351	1500	6500	DBF
6	Spectrogram 1	1	3192.406236294	3193.078236294	1500	6500	DBF
7	Spectrogram 1	1	3199.752580398	3200.424580398	1500	6500	DBF
8	Spectrogram 1	1	3205.333069524	3206.005069524	1500	6500	DBF
9	Spectrogram 1	1	3235.289175008	3235.961175008	1500	6500	DBF
10	Spectrogram 1	1	3251.737960778	3252.409960778	1500	6500	DBF
11	Spectrogram 1	1	3257.376986489	3258.048986489	1500	6500	DBF
12	Spectrogram 1	1	3263.279426833	3263.951426833	1500	6500	DBF
13	Spectrogram 1	1	3296.391627846	3297.063627846	1500	6500	DBF
14	Spectrogram 1	1	3302.733093902	3303.405093902	1500	6500	DBF
15	Spectrogram 1	1	3315.250169713	3315.922169713	1500	6500	DBF
16	Spectrogram 1	1	3341.284320625	3341.956320625	1500	6500	DBF
17	Spectrogram 1	1	3346.259930381	3346.931930381	1500	6500	DBF
18	Spectrogram 1	1	3348.391639018	3349.063639018	1500	6500	DBF
19	Spectrogram 1	1	3351.240420827	3351.912420827	1500	6500	DBF
20	Spectrogram 1	1	3356.079446537	3356.751446537	1500	6500	DBF
21	Spectrogram 1	1	3637.796589592	3638.468589592	1500	6500	DBF
22	Spectrogram 1	1	4096.245496851	4096.917496851	1500	6500	DBF
23	Spectrogram 1	1	4098.001594412	4098.673594412	1500	6500	DBF
24	Spectrogram 1	1	4100.430864025	4101.102864025	1500	6500	DBF
25	Spectrogram 1	1	4102.191839634	4102.863839634	1500	6500	DBF
26	Spectrogram 1	1	4102.518668903	4103.190668903	1500	6500	DBF
27	Spectrogram 1	1	4103.245498171	4103.917498171	1500	6500	DBF
28	Spectrogram 1	1	4103.728425	4104.400425	1500	6500	DBF
29	Spectrogram 1	1	4104.508912805	4105.180912805	1500	6500	DBF
30	Spectrogram 1	1	4104.923548272	4105.595548272	1500	6500	DBF
31	Spectrogram 1	1	4105.196719004	4105.868719004	1500	6500	DBF
32	Spectrogram 1	1	4105.894279979	4106.566279979	1500	6500	DBF
33	Spectrogram 1	1	4106.343060467	4107.015060467	1500	6500	DBF
34	Spectrogram 1	1	4106.777206809	4107.449206809	1500	6500	DBF
35	Spectrogram 1	1	4107.552816565	4108.224816565	1500	6500	DBF
36	Spectrogram 1	1	4108.294279979	4108.966279979	1500	6500	DBF
37	Spectrogram 1	1	4108.865011687	4109.537011687	1500	6500	DBF
38	Spectrogram 1	1	4110.835744715	4111.507744715	1500	6500	DBF
39	Spectrogram 1	1	4114.508913414	4115.180913414	1500	6500	DBF
40	Spectrogram 1	1	4117.152815853	4117.824815853	1500	6500	DBF
41	Spectrogram 1	1	4120.708914734	4121.380914734	1500	6500	DBF
42	Spectrogram 1	1	4179.382097959	4180.054097959	1500	6500	DBF
43	Spectrogram 1	1	4183.596733426	4184.268733426	1500	6500	DBF
44	Spectrogram 1	1	4186.474783527	4187.146783527	1500	6500	DBF
45	Spectrogram 1	1	4189.806490844	4190.478490844	1500	6500	DBF
46	Spectrogram 1	1	4204.333324074	4205.005324074	1500	6500	DBF
47	Spectrogram 1	1	7130.651075343	7131.323075343	1500	6500	DBF
48	Spectrogram 1	1	7132.177904611	7132.849904611	1500	6500	DBF
49	Spectrogram 1	1	7133.529125444	7134.201125444	1500	6500	DBF
50	Spectrogram 1	1	7135.958393736	7136.630393736	1500	6500	DBF
51	Spectrogram 1	1	7138.153515688	7138.825515688	1500	6500	DBF
52	Spectrogram 1	1	7140.109614569	7140.781614569	1500	6500	DBF
53	Spectrogram 1	1	7141.509614569	7142.181614569	1500	6500	DBF
54	Spectrogram 1	1	7142.968151154	7143.640151154	1500	6500	DBF
55	Spectrogram 1	1	7148.051080625	7148.723080625	1500	6500	DBF
56	Spectrogram 1	1	7150.587665991	7151.259665991	1500	6500	DBF
57	Spectrogram 1	1	7152.094983064	7152.766983064	1500	6500	DBF
58	Spectrogram 1	1	7168.343768834	7169.015768834	1500	6500	DBF
59	Spectrogram 1	1	7170.943768834	7171.615768834	1500	6500	DBF
60	Spectrogram 1	1	7174.260843325	7174.932843325	1500	6500	DBF
61	Spectrogram 1	1	7183.865724015	7184.537724015	1500	6500	DBF
62	Spectrogram 1	1	7191.787674522	7192.459674522	1500	6500	DBF
63	Spectrogram 1	1	7192.99743062	7193.66943062	1500	6500	DBF
