Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	530.698221104	531.370221104	1500	6500	DBF
2	Spectrogram 1	1	531.707977202	532.379977202	1500	6500	DBF
3	Spectrogram 1	1	585.249446079	585.921446079	1500	6500	DBF
4	Spectrogram 1	1	588.33237371	589.00437371	1500	6500	DBF
5	Spectrogram 1	1	1800.630093889	1801.302093889	1500	6500	DBF
6	Spectrogram 1	1	1802.273996328	1802.945996328	1500	6500	DBF
7	Spectrogram 1	1	2175.195996656	2175.867996656	1500	6500	DBF
8	Spectrogram 1	1	3073.430249289	3074.102249289	1500	6500	DBF
9	Spectrogram 1	1	3074.10829807	3074.78029807	1500	6500	DBF
10	Spectrogram 1	1	3074.942444411	3075.614444411	1500	6500	DBF
11	Spectrogram 1	1	3077.06927368	3077.74127368	1500	6500	DBF
12	Spectrogram 1	1	3079.27415253	3079.94615253	1500	6500	DBF
13	Spectrogram 1	1	3080.493664725	3081.165664725	1500	6500	DBF
14	Spectrogram 1	1	3081.293664725	3081.965664725	1500	6500	DBF
15	Spectrogram 1	1	3081.781469603	3082.453469603	1500	6500	DBF
16	Spectrogram 1	1	3086.596101997	3087.268101997	1500	6500	DBF
17	Spectrogram 1	1	3087.035126388	3087.707126388	1500	6500	DBF
18	Spectrogram 1	1	3092.761956458	3093.433956458	1500	6500	DBF
19	Spectrogram 1	1	3093.903419872	3094.575419872	1500	6500	DBF
20	Spectrogram 1	1	3095.240005238	3095.912005238	1500	6500	DBF
21	Spectrogram 1	1	3096.659518235	3097.331518235	1500	6500	DBF
22	Spectrogram 1	1	3098.220493845	3098.892493845	1500	6500	DBF
23	Spectrogram 1	1	3101.820494646	3102.492494646	1500	6500	DBF
24	Spectrogram 1	1	3103.874153183	3104.546153183	1500	6500	DBF
25	Spectrogram 1	1	3229.435142925	3230.107142925	1500	6500	DBF
26	Spectrogram 1	1	3233.122948605	3233.794948605	1500	6500	DBF
27	Spectrogram 1	1	3233.640021776	3234.312021776	1500	6500	DBF
28	Spectrogram 1	1	3234.318070556	3234.990070556	1500	6500	DBF
29	Spectrogram 1	1	3235.571729093	3236.243729093	1500	6500	DBF
30	Spectrogram 1	1	3237.640022577	3238.312022577	1500	6500	DBF
31	Spectrogram 1	1	3249.640024181	3250.312024181	1500	6500	DBF
32	Spectrogram 1	1	3250.337585156	3251.009585156	1500	6500	DBF
33	Spectrogram 1	1	3250.835146934	3251.507146934	1500	6500	DBF
34	Spectrogram 1	1	3252.932707909	3253.604707909	1500	6500	DBF
35	Spectrogram 1	1	3255.761977004	3256.433977004	1500	6500	DBF
36	Spectrogram 1	1	3285.171737911	3285.843737911	1500	6500	DBF
37	Spectrogram 1	1	3286.620518399	3287.292518399	1500	6500	DBF
38	Spectrogram 1	1	3288.035152545	3288.707152545	1500	6500	DBF
39	Spectrogram 1	1	3288.449786692	3289.121786692	1500	6500	DBF
40	Spectrogram 1	1	3289.64002804	3290.31202804	1500	6500	DBF
41	Spectrogram 1	1	3290.127832918	3290.799832918	1500	6500	DBF
42	Spectrogram 1	1	3291.552223162	3292.224223162	1500	6500	DBF
43	Spectrogram 1	1	3293.259540235	3293.931540235	1500	6500	DBF
44	Spectrogram 1	1	3293.776614208	3294.448614208	1500	6500	DBF
45	Spectrogram 1	1	3295.254662988	3295.926662988	1500	6500	DBF
46	Spectrogram 1	1	3298.791249156	3299.463249156	1500	6500	DBF
47	Spectrogram 1	1	3299.835151595	3300.507151595	1500	6500	DBF
48	Spectrogram 1	1	3300.098566229	3300.770566229	1500	6500	DBF
49	Spectrogram 1	1	3301.103444278	3301.775444278	1500	6500	DBF
50	Spectrogram 1	1	3301.732712571	3302.404712571	1500	6500	DBF
51	Spectrogram 1	1	3334.103446534	3334.775446534	1500	6500	DBF
52	Spectrogram 1	1	3336.854663492	3337.526663492	1500	6500	DBF
53	Spectrogram 1	1	3337.444907395	3338.116907395	1500	6500	DBF
54	Spectrogram 1	1	3339.508322029	3340.180322029	1500	6500	DBF
55	Spectrogram 1	1	3341.781493562	3342.453493562	1500	6500	DBF
56	Spectrogram 1	1	3345.908323632	3346.580323632	1500	6500	DBF
