Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	521.727487793	522.399487793	1500	6500	BTF
2	Spectrogram 1	1	524.410415424	525.082415424	1500	6500	BTF
3	Spectrogram 1	1	1178.673918954	1179.345918954	1500	6500	BTF
4	Spectrogram 1	1	1347.52268589	1348.19468589	1500	6500	BTF
5	Spectrogram 1	1	1351.576345228	1352.248345228	1500	6500	BTF
6	Spectrogram 1	1	1353.386101326	1354.058101326	1500	6500	BTF
7	Spectrogram 1	1	1355.064150106	1355.736150106	1500	6500	BTF
8	Spectrogram 1	1	1464.390994458	1465.062994458	1500	6500	BTF
9	Spectrogram 1	1	1498.96660647	1499.63860647	1500	6500	BTF
10	Spectrogram 1	1	1530.742218482	1531.414218482	1500	6500	BTF
11	Spectrogram 1	1	1618.937357008	1619.609357008	1500	6500	BTF
12	Spectrogram 1	1	1619.747113105	1620.419113105	1500	6500	BTF
13	Spectrogram 1	1	1621.293454569	1621.965454569	1500	6500	BTF
14	Spectrogram 1	1	1624.025161886	1624.697161886	1500	6500	BTF
15	Spectrogram 1	1	1626.966626102	1627.638626102	1500	6500	BTF
16	Spectrogram 1	1	1628.561748053	1629.233748053	1500	6500	BTF
17	Spectrogram 1	1	1628.708089517	1629.380089517	1500	6500	BTF
18	Spectrogram 1	1	1632.030041538	1632.702041538	1500	6500	BTF
19	Spectrogram 1	1	1720.32761439	1720.99961439	1500	6500	BTF
20	Spectrogram 1	1	1724.873955853	1725.545955853	1500	6500	BTF
21	Spectrogram 1	1	1727.05444446	1727.72644446	1500	6500	BTF
22	Spectrogram 1	1	1731.673957457	1732.345957457	1500	6500	BTF
23	Spectrogram 1	1	1733.717859896	1734.389859896	1500	6500	BTF
24	Spectrogram 1	1	3579.166848364	3579.838848364	1500	6500	BTF
25	Spectrogram 1	1	3683.000946664	3683.672946664	1500	6500	BTF
26	Spectrogram 1	1	3944.469282638	3945.141282638	1500	6500	BTF
27	Spectrogram 1	1	4559.079127928	4559.751127928	1500	6500	BTF
28	Spectrogram 1	1	4752.962074204	4753.634074204	1500	6500	BTF
29	Spectrogram 1	1	4754.284025423	4754.956025423	1500	6500	BTF
30	Spectrogram 1	1	4755.547440058	4756.219440058	1500	6500	BTF
31	Spectrogram 1	1	4756.684025423	4757.356025423	1500	6500	BTF
32	Spectrogram 1	1	4762.571831905	4763.243831905	1500	6500	BTF
33	Spectrogram 1	1	5199.937724961	5200.609724961	1500	6500	BTF
34	Spectrogram 1	1	5202.791383497	5203.463383497	1500	6500	BTF
35	Spectrogram 1	1	5205.635286738	5206.307286738	1500	6500	BTF
36	Spectrogram 1	1	5269.484077648	5270.156077648	1500	6500	BTF
37	Spectrogram 1	1	5493.9036141	5494.5756141	1500	6500	BTF
38	Spectrogram 1	1	5948.718300917	5949.390300917	1500	6500	BTF
39	Spectrogram 1	1	6578.635402915	6579.307402915	1500	6500	BTF
40	Spectrogram 1	1	6581.728086644	6582.400086644	1500	6500	BTF
41	Spectrogram 1	1	6599.450037714	6600.122037714	1500	6500	BTF
42	Spectrogram 1	1	6649.51341003	6650.18541003	1500	6500	BTF
43	Spectrogram 1	1	6655.981700159	6656.653700159	1500	6500	BTF
44	Spectrogram 1	1	6658.752431866	6659.424431866	1500	6500	BTF
45	Spectrogram 1	1	6726.767078038	6727.439078038	1500	6500	BTF
46	Spectrogram 1	1	7194.206153347	7194.878153347	1500	6500	BTF
47	Spectrogram 1	1	7198.206154148	7198.878154148	1500	6500	BTF
