Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	5557.714324082	5558.386324082	1500	6500	BTF
2	Spectrogram 1	1	5561.360663901	5562.032663901	1500	6500	BTF
3	Spectrogram 1	1	5759.429689043	5760.101689043	1500	6500	BTF
4	Spectrogram 1	1	5876.779233223	5877.451233223	1500	6500	BTF
5	Spectrogram 1	1	5879.38492428	5880.05692428	1500	6500	BTF
6	Spectrogram 1	1	5880.72232101	5881.39432101	1500	6500	BTF
7	Spectrogram 1	1	5882.60036979	5883.27236979	1500	6500	BTF
8	Spectrogram 1	1	5885.791425057	5886.463425057	1500	6500	BTF
9	Spectrogram 1	1	5891.384919348	5892.056919348	1500	6500	BTF
10	Spectrogram 1	1	6532.730166372	6533.402166372	1500	6500	BTF
11	Spectrogram 1	1	6534.035044421	6534.707044421	1500	6500	BTF
12	Spectrogram 1	1	6535.616345234	6536.288345234	1500	6500	BTF
