Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	597.021456335	597.693456335	1500	6500	BTF
2	Spectrogram 1	1	625.610876408	626.282876408	1500	6500	BTF
3	Spectrogram 1	1	627.529575595	628.201575595	1500	6500	BTF
4	Spectrogram 1	1	628.310061854	628.982061854	1500	6500	BTF
5	Spectrogram 1	1	2904.126067547	2904.798067547	1500	6500	BTF
6	Spectrogram 1	1	2906.825254539	2907.497254539	1500	6500	BTF
7	Spectrogram 1	1	2972.878067078	2973.550067078	1500	6500	BTF
8	Spectrogram 1	1	4415.031909199	4415.703909199	1500	6500	BTF
9	Spectrogram 1	1	4417.491258793	4418.163258793	1500	6500	BTF
10	Spectrogram 1	1	4424.556296351	4425.228296351	1500	6500	BTF
11	Spectrogram 1	1	4439.454664151	4440.126664151	1500	6500	BTF
12	Spectrogram 1	1	5081.503177788	5082.175177788	1500	6500	BTF
13	Spectrogram 1	1	5083.430007056	5084.102007056	1500	6500	BTF
14	Spectrogram 1	1	5085.560086811	5086.232086811	1500	6500	BTF
15	Spectrogram 1	1	5128.950310354	5129.622310354	1500	6500	BTF
16	Spectrogram 1	1	6055.470231484	6056.142231484	1500	6500	BTF
17	Spectrogram 1	1	6061.104374734	6061.776374734	1500	6500	BTF
18	Spectrogram 1	1	6062.575919449	6063.247919449	1500	6500	BTF
19	Spectrogram 1	1	6069.77916839	6070.45116839	1500	6500	BTF
20	Spectrogram 1	1	6482.884690152	6483.556690152	1500	6500	BTF
21	Spectrogram 1	1	6519.465973697	6520.137973697	1500	6500	BTF
22	Spectrogram 1	1	6522.327760769	6522.999760769	1500	6500	BTF
23	Spectrogram 1	1	6527.596048086	6528.268048086	1500	6500	BTF
24	Spectrogram 1	1	6570.502522184	6571.174522184	1500	6500	BTF
25	Spectrogram 1	1	6574.848062237	6575.520062237	1500	6500	BTF
26	Spectrogram 1	1	6576.392777684	6577.064777684	1500	6500	BTF
27	Spectrogram 1	1	6615.213897082	6615.885897082	1500	6500	BTF
28	Spectrogram 1	1	6619.165115048	6619.837115048	1500	6500	BTF
29	Spectrogram 1	1	6653.376484794	6654.048484794	1500	6500	BTF
30	Spectrogram 1	1	6692.945571671	6693.617571671	1500	6500	BTF
31	Spectrogram 1	1	6695.144757117	6695.816757117	1500	6500	BTF
32	Spectrogram 1	1	6700.579714921	6701.251714921	1500	6500	BTF
33	Spectrogram 1	1	6702.766705245	6703.438705245	1500	6500	BTF
34	Spectrogram 1	1	6703.807355651	6704.479355651	1500	6500	BTF
35	Spectrogram 1	1	6755.644733928	6756.316733928	1500	6500	BTF
36	Spectrogram 1	1	629.810357082	630.482357082	1500	6500	BTF
37	Spectrogram 1	1	640.464016576	641.136016576	1500	6500	BTF
38	Spectrogram 1	1	642.342065357	643.014065357	1500	6500	BTF
39	Spectrogram 1	1	6543.761603576	6544.433603576	1500	6500	
40	Spectrogram 1	1	6720.84452242	6721.51652242	1500	6500	BTF
