Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	44.464782586	45.136782586	1500	6500	BTF
2	Spectrogram 1	1	317.6	318.272	1500	6500	BTF
3	Spectrogram 1	1	319.346777866	320.018777866	1500	6500	BTF
4	Spectrogram 1	1	323.883361686	324.555361686	1500	6500	BTF
5	Spectrogram 1	1	325.200433311	325.872433311	1500	6500	BTF
6	Spectrogram 1	1	327.69636827	328.36836827	1500	6500	BTF
7	Spectrogram 1	1	329.376	330.048	1500	6500	BTF
8	Spectrogram 1	1	335.224820463	335.896820463	1500	6500	BTF
9	Spectrogram 1	1	338.4	339.072	1500	6500	BTF
10	Spectrogram 1	1	775.720569905	776.392569905	1500	6500	BTF
11	Spectrogram 1	1	868.835574653	869.507574653	1500	6500	BTF
12	Spectrogram 1	1	1028.419574653	1029.091574653	1500	6500	BTF
13	Spectrogram 1	1	1029.285500028	1029.957500028	1500	6500	BTF
14	Spectrogram 1	1	1243.452482639	1244.124482639	1500	6500	BTF
15	Spectrogram 1	1	1246.972482639	1247.644482639	1500	6500	BTF
16	Spectrogram 1	1	1248.625815972	1249.297815972	1500	6500	BTF
17	Spectrogram 1	1	1250.91547471	1251.58747471	1500	6500	BTF
18	Spectrogram 1	1	1255.644482639	1256.316482639	1500	6500	BTF
19	Spectrogram 1	1	1264.220482639	1264.892482639	1500	6500	BTF
20	Spectrogram 1	1	1453.720279203	1454.392279203	1500	6500	BTF
21	Spectrogram 1	1	1455.313815972	1455.985815972	1500	6500	BTF
22	Spectrogram 1	1	1456.327149306	1456.999149306	1500	6500	BTF
23	Spectrogram 1	1	1457.671149306	1458.343149306	1500	6500	BTF
24	Spectrogram 1	1	1471.805645808	1472.477645808	1500	6500	BTF
25	Spectrogram 1	1	2487.566298611	2488.238298611	1500	6500	BTF
26	Spectrogram 1	1	2664.003631944	2664.675631944	1500	6500	BTF
27	Spectrogram 1	1	2870.150477412	2870.822477412	1500	6500	BTF
28	Spectrogram 1	1	2894.91468907	2895.58668907	1500	6500	BTF
29	Spectrogram 1	1	2898.616965278	2899.288965278	1500	6500	BTF
30	Spectrogram 1	1	3127.117813973	3127.789813973	1500	6500	BTF
31	Spectrogram 1	1	3369.719318854	3370.391318854	1500	6500	BTF
32	Spectrogram 1	1	3381.955086573	3382.627086573	1500	6500	BTF
33	Spectrogram 1	1	3412.251822173	3412.923822173	1500	6500	BTF
34	Spectrogram 1	1	3473.971316307	3474.643316307	1500	6500	BTF
35	Spectrogram 1	1	3474.885948907	3475.557948907	1500	6500	BTF
36	Spectrogram 1	1	3476.455054598	3477.127054598	1500	6500	BTF
37	Spectrogram 1	1	3477.536355411	3478.208355411	1500	6500	BTF
38	Spectrogram 1	1	3478.642044922	3479.314044922	1500	6500	BTF
39	Spectrogram 1	1	3481.357492077	3482.029492077	1500	6500	BTF
40	Spectrogram 1	1	3502.919206597	3503.591206597	1500	6500	BTF
41	Spectrogram 1	1	3516.154219422	3516.826219422	1500	6500	BTF
42	Spectrogram 1	1	3518.735518689	3519.407518689	1500	6500	BTF
43	Spectrogram 1	1	3520.650152836	3521.322152836	1500	6500	BTF
44	Spectrogram 1	1	3523.175206597	3523.847206597	1500	6500	BTF
45	Spectrogram 1	1	3524.024131676	3524.696131676	1500	6500	BTF
46	Spectrogram 1	1	3534.801873264	3535.473873264	1500	6500	BTF
47	Spectrogram 1	1	3536.044452241	3536.716452241	1500	6500	BTF
48	Spectrogram 1	1	3536.497873264	3537.169873264	1500	6500	BTF
49	Spectrogram 1	1	3537.500539931	3538.172539931	1500	6500	BTF
50	Spectrogram 1	1	3540.999206597	3541.671206597	1500	6500	BTF
51	Spectrogram 1	1	3542.375206597	3543.047206597	1500	6500	BTF
52	Spectrogram 1	1	3547.930626465	3548.602626465	1500	6500	BTF
53	Spectrogram 1	1	3551.633876951	3552.305876951	1500	6500	BTF
54	Spectrogram 1	1	3560.231206597	3560.903206597	1500	6500	BTF
55	Spectrogram 1	1	3578.276135844	3578.948135844	1500	6500	BTF
56	Spectrogram 1	1	3586.588539931	3587.260539931	1500	6500	BTF
57	Spectrogram 1	1	3587.292539931	3587.964539931	1500	6500	BTF
58	Spectrogram 1	1	3587.943206597	3588.615206597	1500	6500	BTF
59	Spectrogram 1	1	3621.450926286	3622.122926286	1500	6500	BTF
60	Spectrogram 1	1	3627.30678125	3627.97878125	1500	6500	BTF
61	Spectrogram 1	1	3629.653447917	3630.325447917	1500	6500	BTF
62	Spectrogram 1	1	3631.189447917	3631.861447917	1500	6500	BTF
