Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	10.850994925	11.522994925	1500	6500	BTF
2	Spectrogram 1	1	23.086771864	23.758771864	1500	6500	BTF
3	Spectrogram 1	1	54.098969423	54.770969423	1500	6500	BTF
4	Spectrogram 1	1	59.773770356	60.445770356	1500	6500	BTF
5	Spectrogram 1	1	62.164014258	62.836014258	1500	6500	BTF
6	Spectrogram 1	1	65.546129607	66.218129607	1500	6500	BTF
7	Spectrogram 1	1	65.960763753	66.632763753	1500	6500	BTF
8	Spectrogram 1	1	89.501419969	90.173419969	1500	6500	BTF
9	Spectrogram 1	1	98.700597935	99.372597935	1500	6500	BTF
10	Spectrogram 1	1	116.131498353	116.803498353	1500	6500	BTF
11	Spectrogram 1	1	136.225001925	136.897001925	1500	6500	BTF
12	Spectrogram 1	1	269.655948164	270.327948164	1500	6500	BTF
13	Spectrogram 1	1	352.594972513	353.266972513	1500	6500	BTF
14	Spectrogram 1	1	362.094972212	362.766972212	1500	6500	BTF
15	Spectrogram 1	1	375.456765412	376.128765412	1500	6500	BTF
16	Spectrogram 1	1	866.054477346	866.726477346	1500	6500	BTF
17	Spectrogram 1	1	952.038249126	952.710249126	1500	6500	BTF
18	Spectrogram 1	1	996.330948854	997.002948854	1500	6500	BTF
19	Spectrogram 1	1	1046.704950922	1047.376950922	1500	6500	BTF
20	Spectrogram 1	1	1047.928528158	1048.600528158	1500	6500	BTF
21	Spectrogram 1	1	1051.473245132	1052.145245132	1500	6500	BTF
22	Spectrogram 1	1	1053.566742595	1054.238742595	1500	6500	BTF
23	Spectrogram 1	1	1054.859425522	1055.531425522	1500	6500	BTF
24	Spectrogram 1	1	1058.578939244	1059.250939244	1500	6500	BTF
25	Spectrogram 1	1	1167.831006293	1168.503006293	1500	6500	BTF
26	Spectrogram 1	1	1170.900113511	1171.572113511	1500	6500	BTF
27	Spectrogram 1	1	1171.123690747	1171.795690747	1500	6500	BTF
28	Spectrogram 1	1	1176.245645021	1176.917645021	1500	6500	BTF
29	Spectrogram 1	1	1176.639953964	1177.311953964	1500	6500	BTF
30	Spectrogram 1	1	1179.635872284	1180.307872284	1500	6500	BTF
31	Spectrogram 1	1	1181.070831634	1181.742831634	1500	6500	BTF
32	Spectrogram 1	1	1204.127751367	1204.799751367	1500	6500	BTF
33	Spectrogram 1	1	1206.107426164	1206.779426164	1500	6500	BTF
34	Spectrogram 1	1	1207.749702586	1208.421702586	1500	6500	BTF
35	Spectrogram 1	1	1209.310679724	1209.982679724	1500	6500	BTF
36	Spectrogram 1	1	1209.765964276	1210.437964276	1500	6500	BTF
37	Spectrogram 1	1	1452.493693011	1453.165693011	1500	6500	BTF
38	Spectrogram 1	1	1453.709140166	1454.381140166	1500	6500	BTF
39	Spectrogram 1	1	1454.042473499	1454.714473499	1500	6500	BTF
40	Spectrogram 1	1	1454.810766182	1455.482766182	1500	6500	BTF
41	Spectrogram 1	1	1455.335156426	1456.007156426	1500	6500	BTF
42	Spectrogram 1	1	1455.859548197	1456.531548197	1500	6500	BTF
43	Spectrogram 1	1	1456.448979091	1457.120979091	1500	6500	BTF
44	Spectrogram 1	1	1457.046540067	1457.718540067	1500	6500	BTF
45	Spectrogram 1	1	1457.546540067	1458.218540067	1500	6500	BTF
46	Spectrogram 1	1	1459.270117303	1459.942117303	1500	6500	BTF
47	Spectrogram 1	1	1460.729465069	1461.401465069	1500	6500	BTF
48	Spectrogram 1	1	1462.034343117	1462.706343117	1500	6500	BTF
49	Spectrogram 1	1	1463.066863443	1463.738863443	1500	6500	BTF
50	Spectrogram 1	1	1464.180686108	1464.852686108	1500	6500	BTF
51	Spectrogram 1	1	1469.392069749	1470.064069749	1500	6500	BTF
52	Spectrogram 1	1	1496.371755238	1497.043755238	1500	6500	BTF
53	Spectrogram 1	1	1520.514040824	1521.186040824	1500	6500	BTF
54	Spectrogram 1	1	1535.660388397	1536.332388397	1500	6500	BTF
55	Spectrogram 1	1	1561.818934147	1562.490934147	1500	6500	BTF
56	Spectrogram 1	1	1563.188852846	1563.860852846	1500	6500	BTF
57	Spectrogram 1	1	1564.72950478	1565.40150478	1500	6500	BTF
58	Spectrogram 1	1	1568.514059153	1569.186059153	1500	6500	BTF
59	Spectrogram 1	1	1570.867717689	1571.539717689	1500	6500	BTF
60	Spectrogram 1	1	1574.664463829	1575.336463829	1500	6500	BTF
61	Spectrogram 1	1	1588.696990264	1589.368990264	1500	6500	BTF
62	Spectrogram 1	1	1589.209185386	1589.881185386	1500	6500	BTF
63	Spectrogram 1	1	1589.794551239	1590.466551239	1500	6500	BTF
64	Spectrogram 1	1	1643.197010119	1643.869010119	1500	6500	BTF
65	Spectrogram 1	1	1766.449079922	1767.121079922	1500	6500	BTF
66	Spectrogram 1	1	1901.367831039	1902.039831039	1500	6500	BTF
67	Spectrogram 1	1	1904.339377282	1905.011377282	1500	6500	BTF
68	Spectrogram 1	1	1909.201167427	1909.873167427	1500	6500	BTF
69	Spectrogram 1	1	2016.985761511	2017.657761511	1500	6500	BTF
70	Spectrogram 1	1	2243.632169903	2244.304169903	1500	6500	BTF
71	Spectrogram 1	1	2246.48989348	2247.16189348	1500	6500	BTF
72	Spectrogram 1	1	2248.782577935	2249.454577935	1500	6500	BTF
