Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	2306.354022215	2307.026022215	1500	6500	BTF
2	Spectrogram 1	1	2310.943451564	2311.615451564	1500	6500	BTF
3	Spectrogram 1	1	2342.191406676	2342.863406676	1500	6500	BTF
4	Spectrogram 1	1	2438.362084509	2439.034084509	1500	6500	BTF
5	Spectrogram 1	1	2855.1708098	2855.8428098	1500	6500	BTF
6	Spectrogram 1	1	2857.528531831	2858.200531831	1500	6500	BTF
7	Spectrogram 1	1	2997.05285455	2997.72485455	1500	6500	BTF
8	Spectrogram 1	1	2997.955293574	2998.627293574	1500	6500	BTF
9	Spectrogram 1	1	2999.43090333	3000.10290333	1500	6500	BTF
10	Spectrogram 1	1	3001.15041398	3001.82241398	1500	6500	BTF
11	Spectrogram 1	1	3010.020329587	3010.692329587	1500	6500	BTF
12	Spectrogram 1	1	3012.337397857	3013.009397857	1500	6500	BTF
13	Spectrogram 1	1	3013.837397857	3014.509397857	1500	6500	BTF
14	Spectrogram 1	1	3014.268292166	3014.940292166	1500	6500	BTF
15	Spectrogram 1	1	3036.410559313	3037.082559313	1500	6500	BTF
16	Spectrogram 1	1	3288.109608661	3288.781608661	1500	6500	BTF
17	Spectrogram 1	1	3528.12453993056	3528.79653993056	1500	6500	BTF
18	Spectrogram 1	1	3752.361438372	3753.033438372	1500	6500	BTF
19	Spectrogram 1	1	5754.384995266	5755.056995266	1500	6500	BTF
20	Spectrogram 1	1	5759.108570956	5759.780570956	1500	6500	BTF
21	Spectrogram 1	1	5764.275234531	5764.947234531	1500	6500	BTF
22	Spectrogram 1	1	5784.571974769	5785.243974769	1500	6500	BTF
23	Spectrogram 1	1	5797.738636798	5798.410636798	1500	6500	BTF
24	Spectrogram 1	1	5799.904171875	5800.576171875	1500	6500	BTF
25	Spectrogram 1	1	5817.283344515	5817.955344515	1500	6500	BTF
26	Spectrogram 1	1	5829.136998414	5829.808998414	1500	6500	BTF
27	Spectrogram 1	1	5859.519098059	5860.191098059	1500	6500	BTF
28	Spectrogram 1	1	5883.267056263	5883.939056263	1500	6500	BTF
29	Spectrogram 1	1	5937.913376083	5938.585376083	1500	6500	BTF
30	Spectrogram 1	1	5938.746709416	5939.418709416	1500	6500	BTF
31	Spectrogram 1	1	5939.429636246	5940.101636246	1500	6500	BTF
32	Spectrogram 1	1	5940.380854212	5941.052854212	1500	6500	BTF
33	Spectrogram 1	1	5940.800171875	5941.472171875	1500	6500	BTF
34	Spectrogram 1	1	5941.376789171	5942.048789171	1500	6500	BTF
35	Spectrogram 1	1	5942.409309497	5943.081309497	1500	6500	BTF
36	Spectrogram 1	1	5944.287358277	5944.959358277	1500	6500	BTF
37	Spectrogram 1	1	5949.26950520833	5949.94150520833	1500	6500	BTF
38	Spectrogram 1	1	5951.921501527	5952.593501527	1500	6500	BTF
39	Spectrogram 1	1	5967.470272476	5968.142272476	1500	6500	BTF
40	Spectrogram 1	1	5969.539376622	5970.211376622	1500	6500	BTF
41	Spectrogram 1	1	5984.982459869	5985.654459869	1500	6500	BTF
42	Spectrogram 1	1	5985.466199706	5986.138199706	1500	6500	BTF
43	Spectrogram 1	1	5998.832048727	5999.504048727	1500	6500	BTF
44	Spectrogram 1	1	6015.267001893	6015.939001893	1500	6500	BTF
45	Spectrogram 1	1	6025.79136942	6026.46336942	1500	6500	BTF
46	Spectrogram 1	1	6608.303315354	6608.975315354	1500	6500	BTF
47	Spectrogram 1	1	6613.693557711	6614.365557711	1500	6500	BTF
48	Spectrogram 1	1	6616.08198784722	6616.75398784722	1500	6500	BTF
49	Spectrogram 1	1	6616.12465451389	6616.79665451389	1500	6500	BTF
50	Spectrogram 1	1	6620.01469283	6620.68669283	1500	6500	BTF
51	Spectrogram 1	1	6646.388665749	6647.060665749	1500	6500	BTF
52	Spectrogram 1	1	6667.571584848	6668.243584848	1500	6500	BTF
53	Spectrogram 1	1	6672.100038587	6672.772038587	1500	6500	BTF
54	Spectrogram 1	1	6687.66913474	6688.34113474	1500	6500	BTF
