Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	2815.306857741	2815.978857741	1500	6500	BTF
2	Spectrogram 1	1	2827.123934094	2827.795934094	1500	6500	BTF
3	Spectrogram 1	1	3007.989830447	3008.661830447	1500	6500	BTF
4	Spectrogram 1	1	3008.839423943	3009.511423943	1500	6500	BTF
5	Spectrogram 1	1	3010.396334512	3011.068334512	1500	6500	BTF
6	Spectrogram 1	1	3011.323169694	3011.995169694	1500	6500	BTF
7	Spectrogram 1	1	3012.705283515	3013.377283515	1500	6500	BTF
8	Spectrogram 1	1	3021.585739422	3022.257739422	1500	6500	BTF
9	Spectrogram 1	1	3023.927206597	3024.599206597	1500	6500	BTF
10	Spectrogram 1	1	3023.948539931	3024.620539931	1500	6500	BTF
11	Spectrogram 1	1	3024.001873264	3024.673873264	1500	6500	BTF
12	Spectrogram 1	1	3025.813388765	3026.485388765	1500	6500	BTF
13	Spectrogram 1	1	3752.733914894	3753.405914894	1500	6500	BTF
14	Spectrogram 1	1	4386.620252334	4387.292252334	1500	6500	BTF
15	Spectrogram 1	1	5852.892951299	5853.564951299	1500	6500	BTF
16	Spectrogram 1	1	6023.498677904	6024.170677904	1500	6500	BTF
17	Spectrogram 1	1	6039.937706536	6040.609706536	1500	6500	BTF
18	Spectrogram 1	1	6410.185762594	6410.857762594	1500	6500	BTF
19	Spectrogram 1	1	6419.291455772	6419.963455772	1500	6500	BTF
20	Spectrogram 1	1	6431.945930498	6432.617930498	1500	6500	BTF
21	Spectrogram 1	1	6637.401259084	6638.073259084	1500	6500	BTF
22	Spectrogram 1	1	6642.803700229	6643.475700229	1500	6500	BTF
23	Spectrogram 1	1	6645.24678966	6645.91878966	1500	6500	BTF
24	Spectrogram 1	1	6649.120774461	6649.792774461	1500	6500	BTF
25	Spectrogram 1	1	6701.994773049	6702.666773049	1500	6500	BTF
