Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	5003.420597222	5004.092597222	1500	6500	BTF
2	Spectrogram 1	1	5006.545930556	5007.217930556	1500	6500	BTF
3	Spectrogram 1	1	5007.81491192	5008.48691192	1500	6500	BTF
4	Spectrogram 1	1	5012.900288158	5013.572288158	1500	6500	BTF
5	Spectrogram 1	1	6049.388941077	6050.060941077	1500	6500	BTF
6	Spectrogram 1	1	6052.966176849	6053.638176849	1500	6500	BTF
7	Spectrogram 1	1	6056.494633194	6057.166633194	1500	6500	BTF
8	Spectrogram 1	1	6445.876840896	6446.548840896	1500	6500	BTF
9	Spectrogram 1	1	6449.615715158	6450.287715158	1500	6500	BTF
10	Spectrogram 1	1	6467.738634817	6468.410634817	1500	6500	BTF
11	Spectrogram 1	1	6491.307746872	6491.979746872	1500	6500	BTF
12	Spectrogram 1	1	6570.824024894	6571.496024894	1500	6500	BTF
13	Spectrogram 1	1	6656.880957735	6657.552957735	1500	6500	BTF
14	Spectrogram 1	1	6659.039495381	6659.711495381	1500	6500	BTF
15	Spectrogram 1	1	6826.946037286	6827.618037286	1500	6500	BTF
16	Spectrogram 1	1	6828.502947855	6829.174947855	1500	6500	BTF
17	Spectrogram 1	1	6830.242786314	6830.914786314	1500	6500	BTF
18	Spectrogram 1	1	6832.567989566	6833.239989566	1500	6500	BTF
19	Spectrogram 1	1	4999.20668048	4999.87868048	1500	6500	BTF
