Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	304.985221237	305.657221237	1500	6500	BTF
2	Spectrogram 1	1	354.286040997	354.958040997	1500	6500	BTF
3	Spectrogram 1	1	358.180350914	358.852350914	1500	6500	BTF
4	Spectrogram 1	1	359.773846849	360.445846849	1500	6500	BTF
5	Spectrogram 1	1	365.546666666667	366.218666666667	1500	6500	BTF
6	Spectrogram 1	1	367.594982512	368.266982512	1500	6500	BTF
7	Spectrogram 1	1	505.54218706	506.21418706	1500	6500	BTF
8	Spectrogram 1	1	509.194666666667	509.866666666667	1500	6500	BTF
9	Spectrogram 1	1	510.879575745	511.551575745	1500	6500	BTF
10	Spectrogram 1	1	512.757333333333	513.429333333333	1500	6500	BTF
11	Spectrogram 1	1	515.290157342	515.962157342	1500	6500	BTF
12	Spectrogram 1	1	517.173333333333	517.845333333333	1500	6500	BTF
13	Spectrogram 1	1	775.871538658	776.543538658	1500	6500	BTF
14	Spectrogram 1	1	1463.692899744	1464.364899744	1500	6500	BTF
15	Spectrogram 1	1	1470.985582119	1471.657582119	1500	6500	BTF
16	Spectrogram 1	1	1951.847516258	1952.519516258	1500	6500	BTF
17	Spectrogram 1	1	4658.848356285	4659.520356285	1500	6500	BTF
18	Spectrogram 1	1	4660.575999962	4661.247999962	1500	6500	BTF
19	Spectrogram 1	1	4662.441853621	4663.113853621	1500	6500	BTF
20	Spectrogram 1	1	4664.897139575	4665.569139575	1500	6500	BTF
21	Spectrogram 1	1	4667.010960714	4667.682960714	1500	6500	BTF
22	Spectrogram 1	1	4668.437791383	4669.109791383	1500	6500	BTF
23	Spectrogram 1	1	4669.015027156	4669.687027156	1500	6500	BTF
24	Spectrogram 1	1	4671.234539351	4671.906539351	1500	6500	BTF
25	Spectrogram 1	1	4690.189830911	4690.861830911	1500	6500	BTF
26	Spectrogram 1	1	4691.970318716	4692.642318716	1500	6500	BTF
27	Spectrogram 1	1	4695.653246947	4696.325246947	1500	6500	BTF
28	Spectrogram 1	1	5121.616784697	5122.288784697	1500	6500	BTF
29	Spectrogram 1	1	5124.531420244	5125.203420244	1500	6500	BTF
30	Spectrogram 1	1	5129.76	5130.432	1500	6500	BTF
31	Spectrogram 1	1	5131.43386067	5132.10586067	1500	6500	BTF
32	Spectrogram 1	1	5153.734678732	5154.406678732	1500	6500	BTF
33	Spectrogram 1	1	5554.112857594	5554.784857594	1500	6500	BTF
34	Spectrogram 1	1	5592.25108299	5592.92308299	1500	6500	BTF
35	Spectrogram 1	1	5593.62100169	5594.29300169	1500	6500	BTF
36	Spectrogram 1	1	5652.242973931	5652.914973931	1500	6500	BTF
37	Spectrogram 1	1	5789.600735093	5790.272735093	1500	6500	BTF
38	Spectrogram 1	1	5791.726751353	5792.398751353	1500	6500	BTF
39	Spectrogram 1	1	5796.023486119	5796.695486119	1500	6500	BTF
40	Spectrogram 1	1	5798.210477989	5798.882477989	1500	6500	BTF
41	Spectrogram 1	1	5798.82666666667	5799.49866666667	1500	6500	BTF
42	Spectrogram 1	1	5800.121045141	5800.793045141	1500	6500	BTF
43	Spectrogram 1	1	5800.88533333333	5801.55733333333	1500	6500	BTF
44	Spectrogram 1	1	5802.084459775	5802.756459775	1500	6500	BTF
45	Spectrogram 1	1	5806.368	5807.04	1500	6500	BTF
46	Spectrogram 1	1	5807.47733333333	5808.14933333333	1500	6500	BTF
47	Spectrogram 1	1	5812.36266666667	5813.03466666667	1500	6500	BTF
48	Spectrogram 1	1	5823.168	5823.84	1500	6500	BTF
49	Spectrogram 1	1	5856.128	5856.8	1500	6500	BTF
50	Spectrogram 1	1	5883.76533333333	5884.43733333333	1500	6500	BTF
51	Spectrogram 1	1	5948.401581445	5949.073581445	1500	6500	BTF
52	Spectrogram 1	1	5998.730866555	5999.402866555	1500	6500	BTF
