Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	81.152	81.824	1500	6500	BTF
2	Spectrogram 1	1	132.64777011	133.31977011	1500	6500	BTF
3	Spectrogram 1	1	195.529896776	196.201896776	1500	6500	BTF
4	Spectrogram 1	1	198.368	199.04	1500	6500	BTF
5	Spectrogram 1	1	236.879507072	237.551507072	1500	6500	BTF
6	Spectrogram 1	1	249.216910029	249.888910029	1500	6500	BTF
7	Spectrogram 1	1	251.627479134	252.299479134	1500	6500	BTF
8	Spectrogram 1	1	251.957333333333	252.629333333333	1500	6500	BTF
9	Spectrogram 1	1	268.330666666667	269.002666666667	1500	6500	BTF
10	Spectrogram 1	1	274.647813502	275.319813502	1500	6500	BTF
11	Spectrogram 1	1	275.274666666667	275.946666666667	1500	6500	BTF
12	Spectrogram 1	1	278.229115842	278.901115842	1500	6500	BTF
13	Spectrogram 1	1	278.899847549	279.571847549	1500	6500	BTF
14	Spectrogram 1	1	501.403981346	502.075981346	1500	6500	BTF
15	Spectrogram 1	1	522.530005243	523.202005243	1500	6500	BTF
16	Spectrogram 1	1	528.895861956	529.567861956	1500	6500	BTF
17	Spectrogram 1	1	680.525984521	681.197984521	1500	6500	BTF
18	Spectrogram 1	1	704.229239008	704.901239008	1500	6500	BTF
19	Spectrogram 1	1	707.704848764	708.376848764	1500	6500	BTF
20	Spectrogram 1	1	713.599160762	714.271160762	1500	6500	BTF
21	Spectrogram 1	1	855.334984786	856.006984786	1500	6500	BTF
22	Spectrogram 1	1	860.749620459	861.421620459	1500	6500	BTF
23	Spectrogram 1	1	882.753686636	883.425686636	1500	6500	BTF
24	Spectrogram 1	1	883.554499644	884.226499644	1500	6500	BTF
25	Spectrogram 1	1	901.294341324	901.966341324	1500	6500	BTF
26	Spectrogram 1	1	902.639869779	903.311869779	1500	6500	BTF
27	Spectrogram 1	1	904.091089291	904.763089291	1500	6500	BTF
28	Spectrogram 1	1	905.237432282	905.909432282	1500	6500	BTF
29	Spectrogram 1	1	905.582960738	906.254960738	1500	6500	BTF
30	Spectrogram 1	1	906.127676185	906.799676185	1500	6500	BTF
31	Spectrogram 1	1	906.900033908	907.572033908	1500	6500	BTF
32	Spectrogram 1	1	907.623611144	908.295611144	1500	6500	BTF
33	Spectrogram 1	1	908.420359112	909.092359112	1500	6500	BTF
34	Spectrogram 1	1	913.213045093	913.885045093	1500	6500	BTF
35	Spectrogram 1	1	923.176462782	923.848462782	1500	6500	BTF
36	Spectrogram 1	1	925.465082195	926.137082195	1500	6500	BTF
37	Spectrogram 1	1	927.895976504	928.567976504	1500	6500	BTF
38	Spectrogram 1	1	929.160204147	929.832204147	1500	6500	BTF
39	Spectrogram 1	1	930.335002422	931.007002422	1500	6500	BTF
40	Spectrogram 1	1	936.521995819	937.193995819	1500	6500	BTF
41	Spectrogram 1	1	949.497611685	950.169611685	1500	6500	BTF
42	Spectrogram 1	1	949.84314014	950.51514014	1500	6500	BTF
43	Spectrogram 1	1	1340.940829138	1341.612829138	1500	6500	BTF
44	Spectrogram 1	1	1343.631887576	1344.303887576	1500	6500	BTF
45	Spectrogram 1	1	1345.583108616	1346.255108616	1500	6500	BTF
46	Spectrogram 1	1	1352.160345916	1352.832345916	1500	6500	BTF
47	Spectrogram 1	1	1356.530266142	1357.202266142	1500	6500	BTF
48	Spectrogram 1	1	1666.103545942	1666.775545942	1500	6500	BTF
49	Spectrogram 1	1	1703.36372229	1704.03572229	1500	6500	BTF
50	Spectrogram 1	1	1722.778360718	1723.450360718	1500	6500	BTF
51	Spectrogram 1	1	1910.721521934	1911.393521934	1500	6500	BTF
52	Spectrogram 1	1	2233.302912629	2233.974912629	1500	6500	BTF
53	Spectrogram 1	1	2236.827302873	2237.499302873	1500	6500	BTF
54	Spectrogram 1	1	2239.754133669	2240.426133669	1500	6500	BTF
55	Spectrogram 1	1	2242.09153357	2242.76353357	1500	6500	BTF
56	Spectrogram 1	1	2246.323242415	2246.995242415	1500	6500	BTF
57	Spectrogram 1	1	2265.140323222	2265.812323222	1500	6500	BTF
58	Spectrogram 1	1	2268.213493954	2268.885493954	1500	6500	BTF
59	Spectrogram 1	1	2284.428947218	2285.100947218	1500	6500	BTF
