Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	328.629898106	329.301898106	1500	6500	BTF
2	Spectrogram 1	1	1045.244583695	1045.916583695	1500	6500	BTF
3	Spectrogram 1	1	1046.820193451	1047.492193451	1500	6500	BTF
4	Spectrogram 1	1	1203.332408318	1204.004408318	1500	6500	BTF
5	Spectrogram 1	1	1205.181188805	1205.853188805	1500	6500	BTF
6	Spectrogram 1	1	1477.376346386	1478.048346386	1500	6500	BTF
7	Spectrogram 1	1	1478.664151264	1479.336151264	1500	6500	BTF
8	Spectrogram 1	1	2471.981299109	2472.653299109	1500	6500	BTF
9	Spectrogram 1	1	2473.181299109	2473.853299109	1500	6500	BTF
10	Spectrogram 1	1	2477.278860887	2477.950860887	1500	6500	BTF
11	Spectrogram 1	1	2505.717890087	2506.389890087	1500	6500	BTF
12	Spectrogram 1	1	2507.054475453	2507.726475453	1500	6500	BTF
13	Spectrogram 1	1	2521.269112004	2521.941112004	1500	6500	BTF
14	Spectrogram 1	1	2573.913019906	2574.585019906	1500	6500	BTF
15	Spectrogram 1	1	2575.634971126	2576.306971126	1500	6500	BTF
16	Spectrogram 1	1	3262.269088477	3262.941088477	1500	6500	BTF
17	Spectrogram 1	1	3261.903234819	3262.575234819	1500	6500	BTF
18	Spectrogram 1	1	3265.293478721	3265.965478721	1500	6500	BTF
19	Spectrogram 1	1	3492.195827909	3492.867827909	1500	6500	BTF
20	Spectrogram 1	1	3497.786072613	3498.458072613	1500	6500	BTF
21	Spectrogram 1	1	3516.254290073	3516.926290073	1500	6500	BTF
22	Spectrogram 1	1	3518.84447223	3519.51647223	1500	6500	BTF
23	Spectrogram 1	1	3520.303008816	3520.975008816	1500	6500	BTF
24	Spectrogram 1	1	3522.424960035	3523.096960035	1500	6500	BTF
25	Spectrogram 1	1	3523.439594182	3524.111594182	1500	6500	BTF
26	Spectrogram 1	1	3549.971257092	3550.643257092	1500	6500	BTF
27	Spectrogram 1	1	3552.922476604	3553.594476604	1500	6500	BTF
28	Spectrogram 1	1	3554.62003758	3555.29203758	1500	6500	BTF
29	Spectrogram 1	1	3554.912720507	3555.584720507	1500	6500	BTF
30	Spectrogram 1	1	3557.722477406	3558.394477406	1500	6500	BTF
31	Spectrogram 1	1	3563.146868452	3563.818868452	1500	6500	BTF
32	Spectrogram 1	1	3563.478575769	3564.150575769	1500	6500	BTF
33	Spectrogram 1	1	3587.824850547	3588.496850547	1500	6500	BTF
34	Spectrogram 1	1	3589.966313962	3590.638313962	1500	6500	BTF
35	Spectrogram 1	1	3592.561435913	3593.233435913	1500	6500	BTF
36	Spectrogram 1	1	3641.454127658	3642.126127658	1500	6500	BTF
37	Spectrogram 1	1	3839.941965405	3840.613965405	1500	6500	BTF
38	Spectrogram 1	1	3842.380989795	3843.052989795	1500	6500	BTF
39	Spectrogram 1	1	3845.141966207	3845.813966207	1500	6500	BTF
40	Spectrogram 1	1	3864.376115755	3865.048115755	1500	6500	BTF
41	Spectrogram 1	1	3865.854164535	3866.526164535	1500	6500	BTF
42	Spectrogram 1	1	3874.073678334	3874.745678334	1500	6500	BTF
43	Spectrogram 1	1	4159.210310999	4159.882310999	1500	6500	BTF
44	Spectrogram 1	1	4744.376238974	4745.048238974	1500	6500	BTF
45	Spectrogram 1	1	4745.468922702	4746.140922702	1500	6500	BTF
46	Spectrogram 1	1	5000.864077076	5001.536077076	1500	6500	BTF
47	Spectrogram 1	1	5003.444564881	5004.116564881	1500	6500	BTF
48	Spectrogram 1	1	5067.751893177	5068.423893177	1500	6500	BTF
49	Spectrogram 1	1	5075.86896715	5076.54096715	1500	6500	BTF
50	Spectrogram 1	1	5150.468973265	5151.140973265	1500	6500	BTF
51	Spectrogram 1	1	5168.966537448	5169.638537448	1500	6500	BTF
52	Spectrogram 1	1	5191.322639017	5191.994639017	1500	6500	BTF
53	Spectrogram 1	1	5269.864111903	5270.536111903	1500	6500	BTF
54	Spectrogram 1	1	5479.790969734	5480.462969734	1500	6500	BTF
55	Spectrogram 1	1	5507.215363986	5507.887363986	1500	6500	BTF
56	Spectrogram 1	1	5565.551956419	5566.223956419	1500	6500	BTF
57	Spectrogram 1	1	5567.395858858	5568.067858858	1500	6500	BTF
58	Spectrogram 1	1	5568.371468614	5569.043468614	1500	6500	BTF
59	Spectrogram 1	1	5569.244639345	5569.916639345	1500	6500	BTF
60	Spectrogram 1	1	5572.264152342	5572.936152342	1500	6500	BTF
61	Spectrogram 1	1	5578.034884851	5578.706884851	1500	6500	BTF
62	Spectrogram 1	1	5579.634884851	5580.306884851	1500	6500	BTF
63	Spectrogram 1	1	5580.72756858	5581.39956858	1500	6500	BTF
64	Spectrogram 1	1	5582.873910043	5583.545910043	1500	6500	BTF
65	Spectrogram 1	1	5589.098301089	5589.770301089	1500	6500	BTF
66	Spectrogram 1	1	5598.459278302	5599.131278302	1500	6500	BTF
67	Spectrogram 1	1	5599.947083982	5600.619083982	1500	6500	BTF
68	Spectrogram 1	1	5614.049525411	5614.721525411	1500	6500	BTF
69	Spectrogram 1	1	5616.990988826	5617.662988826	1500	6500	BTF
70	Spectrogram 1	1	5618.49342785	5619.16542785	1500	6500	BTF
71	Spectrogram 1	1	5627.678792753	5628.350792753	1500	6500	BTF
72	Spectrogram 1	1	5628.8934269	5629.5654269	1500	6500	BTF
73	Spectrogram 1	1	5630.512939095	5631.184939095	1500	6500	BTF
74	Spectrogram 1	1	5632.654402509	5633.326402509	1500	6500	BTF
75	Spectrogram 1	1	5774.259301253	5774.931301253	1500	6500	BTF
76	Spectrogram 1	1	5778.776375225	5779.448375225	1500	6500	BTF
77	Spectrogram 1	1	5976.981279432	5977.653279432	1500	6500	BTF
78	Spectrogram 1	1	5982.117865599	5982.789865599	1500	6500	BTF
79	Spectrogram 1	1	5991.942257447	5992.614257447	1500	6500	BTF
80	Spectrogram 1	1	5994.795916785	5995.467916785	1500	6500	BTF
81	Spectrogram 1	1	6043.483726324	6044.155726324	1500	6500	BTF
