Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	636.483625941	637.155625941	1500	6500	BTF
2	Spectrogram 1	1	642.138098547	642.810098547	1500	6500	BTF
3	Spectrogram 1	1	649.568994977	650.240994977	1500	6500	BTF
4	Spectrogram 1	1	773.121883596	773.793883596	1500	6500	BTF
5	Spectrogram 1	1	1050.431477092	1051.103477092	1500	6500	BTF
6	Spectrogram 1	1	2955.945152362	2956.617152362	1500	6500	BTF
7	Spectrogram 1	1	2984.454688242	2985.126688242	1500	6500	BTF
8	Spectrogram 1	1	2986.926232957	2987.598232957	1500	6500	BTF
9	Spectrogram 1	1	3139.583419238	3140.255419238	1500	6500	BTF
10	Spectrogram 1	1	3197.544184646	3198.216184646	1500	6500	BTF
11	Spectrogram 1	1	974.337400361	975.009400361	1500	6500	BTF
12	Spectrogram 1	1	975.74227841	976.41427841	1500	6500	BTF
13	Spectrogram 1	1	2801.045138757	2801.717138757	1500	6500	BTF
