Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	231.785982989	232.457982989	1500	6500	BTF
2	Spectrogram 1	1	233.532324452	234.204324452	1500	6500	BTF
3	Spectrogram 1	1	707.942146494	708.614146494	1500	6500	BTF
4	Spectrogram 1	1	709.67873186	710.35073186	1500	6500	BTF
5	Spectrogram 1	1	726.059252626	726.731252626	1500	6500	BTF
7	Spectrogram 1	1	1767.142306686	1767.814306686	1500	6500	BTF
8	Spectrogram 1	1	1792.405721973	1793.077721973	1500	6500	BTF
9	Spectrogram 1	1	1807.561821939	1808.233821939	1500	6500	BTF
10	Spectrogram 1	1	1811.074017863	1811.746017863	1500	6500	BTF
11	Spectrogram 1	1	1820.966702393	1821.638702393	1500	6500	BTF
12	Spectrogram 1	1	1830.732557655	1831.404557655	1500	6500	BTF
13	Spectrogram 1	1	1848.478901523	1849.150901523	1500	6500	BTF
14	Spectrogram 1	1	1850.039877935	1850.711877935	1500	6500	BTF
15	Spectrogram 1	1	1852.02036574	1852.69236574	1500	6500	BTF
16	Spectrogram 1	1	1855.981342151	1856.653342151	1500	6500	BTF
17	Spectrogram 1	1	1860.156952709	1860.828952709	1500	6500	BTF
18	Spectrogram 1	1	1894.644763199	1895.316763199	1500	6500	BTF
19	Spectrogram 1	1	1895.87890954	1896.55090954	1500	6500	BTF
20	Spectrogram 1	1	1979.859411775	1980.531411775	1500	6500	BTF
21	Spectrogram 1	1	2041.298446587	2041.970446587	1500	6500	BTF
22	Spectrogram 1	1	2042.683812441	2043.355812441	1500	6500	BTF
23	Spectrogram 1	1	2044.835031953	2045.507031953	1500	6500	BTF
24	Spectrogram 1	1	2048.425276657	2049.097276657	1500	6500	BTF
25	Spectrogram 1	1	2083.230160318	2083.902160318	1500	6500	BTF
26	Spectrogram 1	1	2297.576524435	2298.248524435	1500	6500	BTF
27	Spectrogram 1	1	2312.532624401	2313.204624401	1500	6500	BTF
