Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	14.834735912	15.506735912	1500	6500	BTF
2	Spectrogram 1	1	18.757501541	19.429501541	1500	6500	BTF
3	Spectrogram 1	1	63.928238599	64.600238599	1500	6500	BTF
4	Spectrogram 1	1	224.448607842	225.120607842	1500	6500	BTF
5	Spectrogram 1	1	541.343004015	542.015004015	1500	6500	BTF
6	Spectrogram 1	1	546.692598912	547.364598912	1500	6500	BTF
7	Spectrogram 1	1	641.156040472	641.828040472	1500	6500	BTF
8	Spectrogram 1	1	643.404007951	644.076007951	1500	6500	BTF
9	Spectrogram 1	1	656.48530766	657.15730766	1500	6500	BTF
10	Spectrogram 1	1	657.558478392	658.230478392	1500	6500	BTF
11	Spectrogram 1	1	658.834901156	659.506901156	1500	6500	BTF
12	Spectrogram 1	1	660.347067876	661.019067876	1500	6500	BTF
13	Spectrogram 1	1	676.379593807	677.051593807	1500	6500	BTF
14	Spectrogram 1	1	676.864	677.536	1500	6500	BTF
15	Spectrogram 1	1	679.712	680.384	1500	6500	BTF
16	Spectrogram 1	1	1164.530141094	1165.202141094	1500	6500	BTF
17	Spectrogram 1	1	1186.391938121	1187.063938121	1500	6500	BTF
18	Spectrogram 1	1	1192.107386677	1192.779386677	1500	6500	BTF
19	Spectrogram 1	1	1196.209014095	1196.881014095	1500	6500	BTF
20	Spectrogram 1	1	1202.095194358	1202.767194358	1500	6500	BTF
21	Spectrogram 1	1	1263.225294727	1263.897294727	1500	6500	BTF
22	Spectrogram 1	1	1265.204969524	1265.876969524	1500	6500	BTF
23	Spectrogram 1	1	1266.928548161	1267.600548161	1500	6500	BTF
24	Spectrogram 1	1	1268.054564421	1268.726564421	1500	6500	BTF
25	Spectrogram 1	1	1268.688710763	1269.360710763	1500	6500	BTF
26	Spectrogram 1	1	1271.900094278	1272.572094278	1500	6500	BTF
27	Spectrogram 1	1	1275.729363972	1276.401363972	1500	6500	BTF
28	Spectrogram 1	1	1280.879771878	1281.551771878	1500	6500	BTF
29	Spectrogram 1	1	1282.566763748	1283.238763748	1500	6500	BTF
30	Spectrogram 1	1	1286.74969338	1287.42169338	1500	6500	BTF
31	Spectrogram 1	1	1288.225303136	1288.897303136	1500	6500	BTF
32	Spectrogram 1	1	1291.420426488	1292.092426488	1500	6500	BTF
