Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Label
1	Spectrogram 1	1	84.781086799	85.453086799	1500	6500	BTF
2	Spectrogram 1	1	90.22499004	90.89699004	1500	6500	BTF
3	Spectrogram 1	1	147.06402405	147.73602405	1500	6500	BTF
4	Spectrogram 1	1	201.12251554	201.79451554	1500	6500	BTF
5	Spectrogram 1	1	823.732351565	824.404351565	1500	6500	BTF
6	Spectrogram 1	1	825.795767001	826.467767001	1500	6500	BTF
7	Spectrogram 1	1	848.020161253	848.692161253	1500	6500	BTF
8	Spectrogram 1	1	849.239673448	849.911673448	1500	6500	BTF
9	Spectrogram 1	1	1187.366548767	1188.038548767	1500	6500	BTF
10	Spectrogram 1	1	1190.547037374	1191.219037374	1500	6500	BTF
11	Spectrogram 1	1	1394.064134149	1394.736134149	1500	6500	BTF
12	Spectrogram 1	1	1395.800720316	1396.472720316	1500	6500	BTF
13	Spectrogram 1	1	1399.112915438	1399.784915438	1500	6500	BTF
14	Spectrogram 1	1	1401.059257703	1401.731257703	1500	6500	BTF
15	Spectrogram 1	1	1403.322672337	1403.994672337	1500	6500	BTF
16	Spectrogram 1	1	1434.41535752	1435.08735752	1500	6500	BTF
17	Spectrogram 1	1	1449.073896511	1449.745896511	1500	6500	BTF
18	Spectrogram 1	1	1453.269019264	1453.941019264	1500	6500	BTF
19	Spectrogram 1	1	1455.337311947	1456.009311947	1500	6500	BTF
20	Spectrogram 1	1	1458.888532261	1459.560532261	1500	6500	BTF
21	Spectrogram 1	1	1460.283654212	1460.955654212	1500	6500	BTF
22	Spectrogram 1	1	1517.117677158	1517.789677158	1500	6500	BTF
23	Spectrogram 1	1	1518.722555207	1519.394555207	1500	6500	BTF
24	Spectrogram 1	1	1546.342072212	1547.014072212	1500	6500	BTF
25	Spectrogram 1	1	1549.849389285	1550.521389285	1500	6500	BTF
26	Spectrogram 1	1	1567.064026638	1567.736026638	1500	6500	BTF
27	Spectrogram 1	1	1645.542085692	1646.214085692	1500	6500	BTF
28	Spectrogram 1	1	1648.098183253	1648.770183253	1500	6500	BTF
29	Spectrogram 1	1	1650.298183253	1650.970183253	1500	6500	BTF
30	Spectrogram 1	1	1661.054283219	1661.726283219	1500	6500	BTF
31	Spectrogram 1	1	1663.668917365	1664.340917365	1500	6500	BTF
32	Spectrogram 1	1	1674.820139282	1675.492139282	1500	6500	BTF
33	Spectrogram 1	1	1688.800632624	1689.472632624	1500	6500	BTF
34	Spectrogram 1	1	1690.639657015	1691.311657015	1500	6500	BTF
35	Spectrogram 1	1	1692.425022868	1693.097022868	1500	6500	BTF
36	Spectrogram 1	1	1692.717705795	1693.389705795	1500	6500	BTF
37	Spectrogram 1	1	1693.366486283	1694.038486283	1500	6500	BTF
38	Spectrogram 1	1	1694.249413914	1694.921413914	1500	6500	BTF
39	Spectrogram 1	1	1694.683560255	1695.355560255	1500	6500	BTF
40	Spectrogram 1	1	1695.376243182	1696.048243182	1500	6500	BTF
41	Spectrogram 1	1	1828.542020723	1829.214020723	1500	6500	BTF
42	Spectrogram 1	1	1830.024947553	1830.696947553	1500	6500	BTF
43	Spectrogram 1	1	1830.498118284	1831.170118284	1500	6500	BTF
44	Spectrogram 1	1	1830.976167065	1831.648167065	1500	6500	BTF
45	Spectrogram 1	1	1831.946898772	1832.618898772	1500	6500	BTF
46	Spectrogram 1	1	1832.3981182845	1833.0701182845	1500	6500	BTF
47	Spectrogram 1	1	1832.95665487	1833.62865487	1500	6500	BTF
48	Spectrogram 1	1	1834.205436159	1834.877436159	1500	6500	BTF
49	Spectrogram 1	1	1836.263972745	1836.935972745	1500	6500	BTF
50	Spectrogram 1	1	1866.854222259	1867.526222259	1500	6500	BTF
51	Spectrogram 1	1	1867.863978356	1868.535978356	1500	6500	BTF
52	Spectrogram 1	1	2655.581115443	2656.253115443	1500	6500	BTF
53	Spectrogram 1	1	2660.181115443	2660.853115443	1500	6500	BTF
